Front;Back;LessonID;TopicTags;Family;Category
jurisdiction;jurisdiction;12;auto_frequency,source_oxford,auto_no_translation;jurisdiction;
declaration;declaration;1;auto_frequency,source_oxford,auto_no_translation;declaration;
noble;noble;2;auto_frequency,source_oxford,auto_no_translation;noble;
recipient;recipient;3;auto_frequency,source_oxford,auto_no_translation;recipient;
migration;migration;4;auto_frequency,source_oxford,auto_no_translation;migration;
judicial;judicial;5;auto_frequency,source_oxford,auto_no_translation;judicial;
adjustment;adjustment;6;auto_frequency,source_oxford,auto_no_translation;adjustment;
collective;collective;7;auto_frequency,source_oxford,auto_no_translation;collective;
coalition;coalition;8;auto_frequency,source_oxford,auto_no_translation;coalition;
dawn;dawn;9;auto_frequency,source_oxford,auto_no_translation;dawn;
torture;torture;10;auto_frequency,source_oxford,auto_no_translation;torture;
restoration;restoration;11;auto_frequency,source_oxford,auto_no_translation;restoration;
confirmation;confirmation;12;auto_frequency,source_oxford,auto_no_translation;confirmation;
supervisor;supervisor;1;auto_frequency,source_oxford,auto_no_translation;supervisor;
liver;liver;2;auto_frequency,source_oxford,auto_no_translation;liver;
liable;liable;3;auto_frequency,source_oxford,auto_no_translation;liable;
petition;petition;4;auto_frequency,source_oxford,auto_no_translation;petition;
literacy;literacy;5;auto_frequency,source_oxford,auto_no_translation;literacy;
intervention;intervention;6;auto_frequency,source_oxford,auto_no_translation;intervention;
modification;modification;7;auto_frequency,source_oxford,auto_no_translation;modification;
moderate;moderate;8;auto_frequency,source_oxford,auto_no_translation;moderate;
assurance;assurance;9;auto_frequency,source_oxford,auto_no_translation;assurance;
beam;beam;10;auto_frequency,source_oxford,auto_no_translation;beam;
minimal;minimal;11;auto_frequency,source_oxford,auto_no_translation;minimal;
allocation;allocation;12;auto_frequency,source_oxford,auto_no_translation;allocation;
disposal;disposal;1;auto_frequency,source_oxford,auto_no_translation;disposal;
mask;mask;2;auto_frequency,source_oxford,auto_no_translation;mask;
intent;intent;3;auto_frequency,source_oxford,auto_no_translation;intent;
engagement;engagement;4;auto_frequency,source_oxford,auto_no_translation;engagement;
blade;blade;5;auto_frequency,source_oxford,auto_no_translation;blade;
merely;merely;6;auto_frequency,source_oxford,auto_no_translation;merely;
cooperative;cooperative;7;auto_frequency,source_oxford,auto_no_translation;cooperative;
transformation;transformation;8;auto_frequency,source_oxford,auto_no_translation;transformation;
facilitate;facilitate;9;auto_frequency,source_oxford,auto_no_translation;facilitate;
subscriber;subscriber;10;auto_frequency,source_oxford,auto_no_translation;subscriber;
organizational;organizational;11;auto_frequency,source_oxford,auto_no_translation;organizational;
dispute;dispute;12;auto_frequency,source_oxford,auto_no_translation;dispute;
adverse;adverse;1;auto_frequency,source_oxford,auto_no_translation;adverse;
discharge;discharge;2;auto_frequency,source_oxford,auto_no_translation;discharge;
acute;acute;3;auto_frequency,source_oxford,auto_no_translation;acute;
methodology;methodology;4;auto_frequency,source_oxford,auto_no_translation;methodology;
sue;sue;5;auto_frequency,source_oxford,auto_no_translation;sue;
creator;creator;6;auto_frequency,source_oxford,auto_no_translation;creator;
underlying;underlying;7;auto_frequency,source_oxford,auto_no_translation;underlying;
suicide;suicide;8;auto_frequency,source_oxford,auto_no_translation;suicide;
gathering;gathering;9;auto_frequency,source_oxford,auto_no_translation;gathering;
projection;projection;10;auto_frequency,source_oxford,auto_no_translation;projection;
mathematical;mathematical;11;auto_frequency,source_oxford,auto_no_translation;mathematical;
extract;extract;12;auto_frequency,source_oxford,auto_no_translation;extract;
specialized;specialized;1;auto_frequency,source_oxford,auto_no_translation;specialized;
courtesy;courtesy;2;auto_frequency,source_oxford,auto_no_translation;courtesy;
injection;injection;3;auto_frequency,source_oxford,auto_no_translation;injection;
protective;protective;4;auto_frequency,source_oxford,auto_no_translation;protective;
indicator;indicator;5;auto_frequency,source_oxford,auto_no_translation;indicator;
canvas;canvas;6;auto_frequency,source_oxford,auto_no_translation;canvas;
threshold;threshold;7;auto_frequency,source_oxford,auto_no_translation;threshold;
parish;parish;8;auto_frequency,source_oxford,auto_no_translation;parish;
cemetery;cemetery;9;auto_frequency,source_oxford,auto_no_translation;cemetery;
stem;stem;10;auto_frequency,source_oxford,auto_no_translation;stem;
opt;opt;11;auto_frequency,source_oxford,auto_no_translation;opt;
bishop;bishop;12;auto_frequency,source_oxford,auto_no_translation;bishop;
constitutional;constitutional;1;auto_frequency,source_oxford,auto_no_translation;constitutional;
mobility;mobility;2;auto_frequency,source_oxford,auto_no_translation;mobility;
coordination;coordination;3;auto_frequency,source_oxford,auto_no_translation;coordination;
activation;activation;4;auto_frequency,source_oxford,auto_no_translation;activation;
charm;charm;5;auto_frequency,source_oxford,auto_no_translation;charm;
lawn;lawn;6;auto_frequency,source_oxford,auto_no_translation;lawn;
complexity;complexity;7;auto_frequency,source_oxford,auto_no_translation;complexity;
presidential;presidential;8;auto_frequency,source_oxford,auto_no_translation;presidential;
legislature;legislature;9;auto_frequency,source_oxford,auto_no_translation;legislature;
fleet;fleet;10;auto_frequency,source_oxford,auto_no_translation;fleet;
surveillance;surveillance;11;auto_frequency,source_oxford,auto_no_translation;surveillance;
substitute;substitute;12;auto_frequency,source_oxford,auto_no_translation;substitute;
inclusion;inclusion;1;auto_frequency,source_oxford,auto_no_translation;inclusion;
civic;civic;2;auto_frequency,source_oxford,auto_no_translation;civic;
authentic;authentic;3;auto_frequency,source_oxford,auto_no_translation;authentic;
regime;regime;4;auto_frequency,source_oxford,auto_no_translation;regime;
architectural;architectural;5;auto_frequency,source_oxford,auto_no_translation;architectural;
situated;situated;6;auto_frequency,source_oxford,auto_no_translation;situated;
expenditure;expenditure;7;auto_frequency,source_oxford,auto_no_translation;expenditure;
solely;solely;8;auto_frequency,source_oxford,auto_no_translation;solely;
spotlight;spotlight;9;auto_frequency,source_oxford,auto_no_translation;spotlight;
assault;assault;10;auto_frequency,source_oxford,auto_no_translation;assault;
junction;junction;11;auto_frequency,source_oxford,auto_no_translation;junction;
intensive;intensive;12;auto_frequency,source_oxford,auto_no_translation;intensive;
noon;noon;1;auto_frequency,source_oxford,auto_no_translation;noon;
correspondence;correspondence;2;auto_frequency,source_oxford,auto_no_translation;correspondence;
supervision;supervision;3;auto_frequency,source_oxford,auto_no_translation;supervision;
separation;separation;4;auto_frequency,source_oxford,auto_no_translation;separation;
testimony;testimony;5;auto_frequency,source_oxford,auto_no_translation;testimony;
adjacent;adjacent;6;auto_frequency,source_oxford,auto_no_translation;adjacent;
tuition;tuition;7;auto_frequency,source_oxford,auto_no_translation;tuition;
spouse;spouse;8;auto_frequency,source_oxford,auto_no_translation;spouse;
surgical;surgical;9;auto_frequency,source_oxford,auto_no_translation;surgical;
deployment;deployment;10;auto_frequency,source_oxford,auto_no_translation;deployment;
cargo;cargo;11;auto_frequency,source_oxford,auto_no_translation;cargo;
burden;burden;12;auto_frequency,source_oxford,auto_no_translation;burden;
blend;blend;1;auto_frequency,source_oxford,auto_no_translation;blend;
bow;bow;2;auto_frequency,source_oxford,auto_no_translation;bow;
probe;probe;3;auto_frequency,source_oxford,auto_no_translation;probe;
timely;timely;4;auto_frequency,source_oxford,auto_no_translation;timely;
explicit;explicit;5;auto_frequency,source_oxford,auto_no_translation;explicit;
calculation;calculation;6;auto_frequency,source_oxford,auto_no_translation;calculation;
exceptional;exceptional;7;auto_frequency,source_oxford,auto_no_translation;exceptional;
whilst;whilst;8;auto_frequency,source_oxford,auto_no_translation;whilst;
sensitivity;sensitivity;9;auto_frequency,source_oxford,auto_no_translation;sensitivity;
preservation;preservation;10;auto_frequency,source_oxford,auto_no_translation;preservation;
interim;interim;11;auto_frequency,source_oxford,auto_no_translation;interim;
divine;divine;12;auto_frequency,source_oxford,auto_no_translation;divine;
intensity;intensity;1;auto_frequency,source_oxford,auto_no_translation;intensity;
abortion;abortion;2;auto_frequency,source_oxford,auto_no_translation;abortion;
blast;blast;3;auto_frequency,source_oxford,auto_no_translation;blast;
pole;pole;4;auto_frequency,source_oxford,auto_no_translation;pole;
harvest;harvest;5;auto_frequency,source_oxford,auto_no_translation;harvest;
constitute;constitute;6;auto_frequency,source_oxford,auto_no_translation;constitute;
sacred;sacred;7;auto_frequency,source_oxford,auto_no_translation;sacred;
synthesis;synthesis;8;auto_frequency,source_oxford,auto_no_translation;synthesis;
pond;pond;9;auto_frequency,source_oxford,auto_no_translation;pond;
dam;dam;10;auto_frequency,source_oxford,auto_no_translation;dam;
warrant;warrant;11;auto_frequency,source_oxford,auto_no_translation;warrant;
rally;rally;12;auto_frequency,source_oxford,auto_no_translation;rally;
strain;strain;1;auto_frequency,source_oxford,auto_no_translation;strain;
provincial;provincial;2;auto_frequency,source_oxford,auto_no_translation;provincial;
treaty;treaty;3;auto_frequency,source_oxford,auto_no_translation;treaty;
vocal;vocal;4;auto_frequency,source_oxford,auto_no_translation;vocal;
toxic;toxic;5;auto_frequency,source_oxford,auto_no_translation;toxic;
span;span;6;auto_frequency,source_oxford,auto_no_translation;span;
vulnerability;vulnerability;7;auto_frequency,source_oxford,auto_no_translation;vulnerability;
accountability;accountability;8;auto_frequency,source_oxford,auto_no_translation;accountability;
bench;bench;9;auto_frequency,source_oxford,auto_no_translation;bench;
accordingly;accordingly;10;auto_frequency,source_oxford,auto_no_translation;accordingly;
nursery;nursery;11;auto_frequency,source_oxford,auto_no_translation;nursery;
ash;ash;12;auto_frequency,source_oxford,auto_no_translation;ash;
tender;tender;1;auto_frequency,source_oxford,auto_no_translation;tender;
discretion;discretion;2;auto_frequency,source_oxford,auto_no_translation;discretion;
veteran;veteran;3;auto_frequency,source_oxford,auto_no_translation;veteran;
integral;integral;4;auto_frequency,source_oxford,auto_no_translation;integral;
congressional;congressional;5;auto_frequency,source_oxford,auto_no_translation;congressional;
sword;sword;6;auto_frequency,source_oxford,auto_no_translation;sword;
absent;absent;7;auto_frequency,source_oxford,auto_no_translation;absent;
contrary;contrary;8;auto_frequency,source_oxford,auto_no_translation;contrary;
vessel;vessel;9;auto_frequency,source_oxford,auto_no_translation;vessel;
equality;equality;10;auto_frequency,source_oxford,auto_no_translation;equality;
companion;companion;11;auto_frequency,source_oxford,auto_no_translation;companion;
squad;squad;12;auto_frequency,source_oxford,auto_no_translation;squad;
execute;execute;1;auto_frequency,source_oxford,auto_no_translation;execute;
chaos;chaos;2;auto_frequency,source_oxford,auto_no_translation;chaos;
accused;accused;3;auto_frequency,source_oxford,auto_no_translation;accused;
indigenous;indigenous;4;auto_frequency,source_oxford,auto_no_translation;indigenous;
anchor;anchor;5;auto_frequency,source_oxford,auto_no_translation;anchor;
corruption;corruption;6;auto_frequency,source_oxford,auto_no_translation;corruption;
transcript;transcript;7;auto_frequency,source_oxford,auto_no_translation;transcript;
bare;bare;8;auto_frequency,source_oxford,auto_no_translation;bare;
cattle;cattle;9;auto_frequency,source_oxford,auto_no_translation;cattle;
radical;radical;10;auto_frequency,source_oxford,auto_no_translation;radical;
pit;pit;11;auto_frequency,source_oxford,auto_no_translation;pit;
spell;spell;12;auto_frequency,source_oxford,auto_no_translation;spell;
coordinate;coordinate;1;auto_frequency,source_oxford,auto_no_translation;coordinate;
exclusively;exclusively;2;auto_frequency,source_oxford,auto_no_translation;exclusively;
compile;compile;3;auto_frequency,source_oxford,auto_no_translation;compile;
inspiration;inspiration;4;auto_frequency,source_oxford,auto_no_translation;inspiration;
tribal;tribal;5;auto_frequency,source_oxford,auto_no_translation;tribal;
tribute;tribute;6;auto_frequency,source_oxford,auto_no_translation;tribute;
thereby;thereby;7;auto_frequency,source_oxford,auto_no_translation;thereby;
circulation;circulation;8;auto_frequency,source_oxford,auto_no_translation;circulation;
cognitive;cognitive;9;auto_frequency,source_oxford,auto_no_translation;cognitive;
closure;closure;10;auto_frequency,source_oxford,auto_no_translation;closure;
raid;raid;11;auto_frequency,source_oxford,auto_no_translation;raid;
timber;timber;12;auto_frequency,source_oxford,auto_no_translation;timber;
ruling;ruling;1;auto_frequency,source_oxford,auto_no_translation;ruling;
withdrawal;withdrawal;2;auto_frequency,source_oxford,auto_no_translation;withdrawal;
screw;screw;3;auto_frequency,source_oxford,auto_no_translation;screw;
intake;intake;4;auto_frequency,source_oxford,auto_no_translation;intake;
relevance;relevance;5;auto_frequency,source_oxford,auto_no_translation;relevance;
reflection;reflection;6;auto_frequency,source_oxford,auto_no_translation;reflection;
grip;grip;7;auto_frequency,source_oxford,auto_no_translation;grip;
naval;naval;8;auto_frequency,source_oxford,auto_no_translation;naval;
medieval;medieval;9;auto_frequency,source_oxford,auto_no_translation;medieval;
warrior;warrior;10;auto_frequency,source_oxford,auto_no_translation;warrior;
consensus;consensus;11;auto_frequency,source_oxford,auto_no_translation;consensus;
horn;horn;12;auto_frequency,source_oxford,auto_no_translation;horn;
hazard;hazard;1;auto_frequency,source_oxford,auto_no_translation;hazard;
mainland;mainland;2;auto_frequency,source_oxford,auto_no_translation;mainland;
snap;snap;3;auto_frequency,source_oxford,auto_no_translation;snap;
substantially;substantially;4;auto_frequency,source_oxford,auto_no_translation;substantially;
bizarre;bizarre;5;auto_frequency,source_oxford,auto_no_translation;bizarre;
handy;handy;6;auto_frequency,source_oxford,auto_no_translation;handy;
correlation;correlation;7;auto_frequency,source_oxford,auto_no_translation;correlation;
superb;superb;8;auto_frequency,source_oxford,auto_no_translation;superb;
transparent;transparent;9;auto_frequency,source_oxford,auto_no_translation;transparent;
boom;boom;10;auto_frequency,source_oxford,auto_no_translation;boom;
inappropriate;inappropriate;11;auto_frequency,source_oxford,auto_no_translation;inappropriate;
harmony;harmony;12;auto_frequency,source_oxford,auto_no_translation;harmony;
rip;rip;1;auto_frequency,source_oxford,auto_no_translation;rip;
amend;amend;2;auto_frequency,source_oxford,auto_no_translation;amend;
hydrogen;hydrogen;3;auto_frequency,source_oxford,auto_no_translation;hydrogen;
comparable;comparable;4;auto_frequency,source_oxford,auto_no_translation;comparable;
advocate;advocate;5;auto_frequency,source_oxford,auto_no_translation;advocate;
vulnerable;vulnerable;6;auto_frequency,source_oxford,auto_no_translation;vulnerable;
breed;breed;7;auto_frequency,source_oxford,auto_no_translation;breed;
mainstream;mainstream;8;auto_frequency,source_oxford,auto_no_translation;mainstream;
colonial;colonial;9;auto_frequency,source_oxford,auto_no_translation;colonial;
embassy;embassy;10;auto_frequency,source_oxford,auto_no_translation;embassy;
proceeds;proceeds;11;auto_frequency,source_oxford,auto_no_translation;proceeds;
horizon;horizon;12;auto_frequency,source_oxford,auto_no_translation;horizon;
tolerance;tolerance;1;auto_frequency,source_oxford,auto_no_translation;tolerance;
reminder;reminder;2;auto_frequency,source_oxford,auto_no_translation;reminder;
simultaneously;simultaneously;3;auto_frequency,source_oxford,auto_no_translation;simultaneously;
kidney;kidney;4;auto_frequency,source_oxford,auto_no_translation;kidney;
verse;verse;5;auto_frequency,source_oxford,auto_no_translation;verse;
custody;custody;6;auto_frequency,source_oxford,auto_no_translation;custody;
alignment;alignment;7;auto_frequency,source_oxford,auto_no_translation;alignment;
consciousness;consciousness;8;auto_frequency,source_oxford,auto_no_translation;consciousness;
beneath;beneath;9;auto_frequency,source_oxford,auto_no_translation;beneath;
mere;mere;10;auto_frequency,source_oxford,auto_no_translation;mere;
surplus;surplus;11;auto_frequency,source_oxford,auto_no_translation;surplus;
appreciation;appreciation;12;auto_frequency,source_oxford,auto_no_translation;appreciation;
gravity;gravity;1;auto_frequency,source_oxford,auto_no_translation;gravity;
essence;essence;2;auto_frequency,source_oxford,auto_no_translation;essence;
humanity;humanity;3;auto_frequency,source_oxford,auto_no_translation;humanity;
twist;twist;4;auto_frequency,source_oxford,auto_no_translation;twist;
partially;partially;5;auto_frequency,source_oxford,auto_no_translation;partially;
minimize;minimize;6;auto_frequency,source_oxford,auto_no_translation;minimize;
debut;debut;7;auto_frequency,source_oxford,auto_no_translation;debut;
trio;trio;8;auto_frequency,source_oxford,auto_no_translation;trio;
breakdown;breakdown;9;auto_frequency,source_oxford,auto_no_translation;breakdown;
reconstruction;reconstruction;10;auto_frequency,source_oxford,auto_no_translation;reconstruction;
clarity;clarity;11;auto_frequency,source_oxford,auto_no_translation;clarity;
encouraging;encouraging;12;auto_frequency,source_oxford,auto_no_translation;encouraging;
fate;fate;1;auto_frequency,source_oxford,auto_no_translation;fate;
robust;robust;2;auto_frequency,source_oxford,auto_no_translation;robust;
battlefield;battlefield;3;auto_frequency,source_oxford,auto_no_translation;battlefield;
ecological;ecological;4;auto_frequency,source_oxford,auto_no_translation;ecological;
donor;donor;5;auto_frequency,source_oxford,auto_no_translation;donor;
homeland;homeland;6;auto_frequency,source_oxford,auto_no_translation;homeland;
eternal;eternal;7;auto_frequency,source_oxford,auto_no_translation;eternal;
rotation;rotation;8;auto_frequency,source_oxford,auto_no_translation;rotation;
productive;productive;9;auto_frequency,source_oxford,auto_no_translation;productive;
varied;varied;10;auto_frequency,source_oxford,auto_no_translation;varied;
isolation;isolation;11;auto_frequency,source_oxford,auto_no_translation;isolation;
rational;rational;12;auto_frequency,source_oxford,auto_no_translation;rational;
grave;grave;1;auto_frequency,source_oxford,auto_no_translation;grave;
legitimate;legitimate;2;auto_frequency,source_oxford,auto_no_translation;legitimate;
investigator;investigator;3;auto_frequency,source_oxford,auto_no_translation;investigator;
footage;footage;4;auto_frequency,source_oxford,auto_no_translation;footage;
worthy;worthy;5;auto_frequency,source_oxford,auto_no_translation;worthy;
duo;duo;6;auto_frequency,source_oxford,auto_no_translation;duo;
lobby;lobby;7;auto_frequency,source_oxford,auto_no_translation;lobby;
punch;punch;8;auto_frequency,source_oxford,auto_no_translation;punch;
distinction;distinction;9;auto_frequency,source_oxford,auto_no_translation;distinction;
tenant;tenant;10;auto_frequency,source_oxford,auto_no_translation;tenant;
mercy;mercy;11;auto_frequency,source_oxford,auto_no_translation;mercy;
readily;readily;12;auto_frequency,source_oxford,auto_no_translation;readily;
revolutionary;revolutionary;1;auto_frequency,source_oxford,auto_no_translation;revolutionary;
civilian;civilian;2;auto_frequency,source_oxford,auto_no_translation;civilian;
fatal;fatal;3;auto_frequency,source_oxford,auto_no_translation;fatal;
remedy;remedy;4;auto_frequency,source_oxford,auto_no_translation;remedy;
meaningful;meaningful;5;auto_frequency,source_oxford,auto_no_translation;meaningful;
flesh;flesh;6;auto_frequency,source_oxford,auto_no_translation;flesh;
retreat;retreat;7;auto_frequency,source_oxford,auto_no_translation;retreat;
meditation;meditation;8;auto_frequency,source_oxford,auto_no_translation;meditation;
instrumental;instrumental;9;auto_frequency,source_oxford,auto_no_translation;instrumental;
shed;shed;10;auto_frequency,source_oxford,auto_no_translation;shed;
memo;memo;11;auto_frequency,source_oxford,auto_no_translation;memo;
tide;tide;12;auto_frequency,source_oxford,auto_no_translation;tide;
invisible;invisible;1;auto_frequency,source_oxford,auto_no_translation;invisible;
sheer;sheer;2;auto_frequency,source_oxford,auto_no_translation;sheer;
commodity;commodity;3;auto_frequency,source_oxford,auto_no_translation;commodity;
bind;bind;4;auto_frequency,source_oxford,auto_no_translation;bind;
buck;buck;5;auto_frequency,source_oxford,auto_no_translation;buck;
acre;acre;6;auto_frequency,source_oxford,auto_no_translation;acre;
patrol;patrol;7;auto_frequency,source_oxford,auto_no_translation;patrol;
consecutive;consecutive;8;auto_frequency,source_oxford,auto_no_translation;consecutive;
parliamentary;parliamentary;9;auto_frequency,source_oxford,auto_no_translation;parliamentary;
barrel;barrel;10;auto_frequency,source_oxford,auto_no_translation;barrel;
deficit;deficit;11;auto_frequency,source_oxford,auto_no_translation;deficit;
renew;renew;12;auto_frequency,source_oxford,auto_no_translation;renew;
texture;texture;1;auto_frequency,source_oxford,auto_no_translation;texture;
caution;caution;2;auto_frequency,source_oxford,auto_no_translation;caution;
namely;namely;3;auto_frequency,source_oxford,auto_no_translation;namely;
rebel;rebel;4;auto_frequency,source_oxford,auto_no_translation;rebel;
systematic;systematic;5;auto_frequency,source_oxford,auto_no_translation;systematic;
magnitude;magnitude;6;auto_frequency,source_oxford,auto_no_translation;magnitude;
fundraising;fundraising;7;auto_frequency,source_oxford,auto_no_translation;fundraising;
theology;theology;8;auto_frequency,source_oxford,auto_no_translation;theology;
sake;sake;9;auto_frequency,source_oxford,auto_no_translation;sake;
merit;merit;10;auto_frequency,source_oxford,auto_no_translation;merit;
arbitrary;arbitrary;11;auto_frequency,source_oxford,auto_no_translation;arbitrary;
prominent;prominent;12;auto_frequency,source_oxford,auto_no_translation;prominent;
retrieve;retrieve;1;auto_frequency,source_oxford,auto_no_translation;retrieve;
occasional;occasional;2;auto_frequency,source_oxford,auto_no_translation;occasional;
drain;drain;3;auto_frequency,source_oxford,auto_no_translation;drain;
explicitly;explicitly;4;auto_frequency,source_oxford,auto_no_translation;explicitly;
citizenship;citizenship;5;auto_frequency,source_oxford,auto_no_translation;citizenship;
strand;strand;6;auto_frequency,source_oxford,auto_no_translation;strand;
lawsuit;lawsuit;7;auto_frequency,source_oxford,auto_no_translation;lawsuit;
hierarchy;hierarchy;8;auto_frequency,source_oxford,auto_no_translation;hierarchy;
complement;complement;9;auto_frequency,source_oxford,auto_no_translation;complement;
cult;cult;10;auto_frequency,source_oxford,auto_no_translation;cult;
passive;passive;11;auto_frequency,source_oxford,auto_no_translation;passive;
lap;lap;12;auto_frequency,source_oxford,auto_no_translation;lap;
doctrine;doctrine;1;auto_frequency,source_oxford,auto_no_translation;doctrine;
consistency;consistency;2;auto_frequency,source_oxford,auto_no_translation;consistency;
rage;rage;3;auto_frequency,source_oxford,auto_no_translation;rage;
incidence;incidence;4;auto_frequency,source_oxford,auto_no_translation;incidence;
alike;alike;5;auto_frequency,source_oxford,auto_no_translation;alike;
parental;parental;6;auto_frequency,source_oxford,auto_no_translation;parental;
lesser;lesser;7;auto_frequency,source_oxford,auto_no_translation;lesser;
proposition;proposition;8;auto_frequency,source_oxford,auto_no_translation;proposition;
allowance;allowance;9;auto_frequency,source_oxford,auto_no_translation;allowance;
denial;denial;10;auto_frequency,source_oxford,auto_no_translation;denial;
tremendous;tremendous;11;auto_frequency,source_oxford,auto_no_translation;tremendous;
ballot;ballot;12;auto_frequency,source_oxford,auto_no_translation;ballot;
validity;validity;1;auto_frequency,source_oxford,auto_no_translation;validity;
trustee;trustee;2;auto_frequency,source_oxford,auto_no_translation;trustee;
realm;realm;3;auto_frequency,source_oxford,auto_no_translation;realm;
ambassador;ambassador;4;auto_frequency,source_oxford,auto_no_translation;ambassador;
striking;striking;5;auto_frequency,source_oxford,auto_no_translation;striking;
weed;weed;6;auto_frequency,source_oxford,auto_no_translation;weed;
utilize;utilize;7;auto_frequency,source_oxford,auto_no_translation;utilize;
pledge;pledge;8;auto_frequency,source_oxford,auto_no_translation;pledge;
merger;merger;9;auto_frequency,source_oxford,auto_no_translation;merger;
hint;hint;10;auto_frequency,source_oxford,auto_no_translation;hint;
reasoning;reasoning;11;auto_frequency,source_oxford,auto_no_translation;reasoning;
merge;merge;12;auto_frequency,source_oxford,auto_no_translation;merge;
privilege;privilege;1;auto_frequency,source_oxford,auto_no_translation;privilege;
breach;breach;2;auto_frequency,source_oxford,auto_no_translation;breach;
benchmark;benchmark;3;auto_frequency,source_oxford,auto_no_translation;benchmark;
competent;competent;4;auto_frequency,source_oxford,auto_no_translation;competent;
momentum;momentum;5;auto_frequency,source_oxford,auto_no_translation;momentum;
pastor;pastor;6;auto_frequency,source_oxford,auto_no_translation;pastor;
contributor;contributor;7;auto_frequency,source_oxford,auto_no_translation;contributor;
desirable;desirable;8;auto_frequency,source_oxford,auto_no_translation;desirable;
dip;dip;9;auto_frequency,source_oxford,auto_no_translation;dip;
magical;magical;10;auto_frequency,source_oxford,auto_no_translation;magical;
miracle;miracle;11;auto_frequency,source_oxford,auto_no_translation;miracle;
conviction;conviction;12;auto_frequency,source_oxford,auto_no_translation;conviction;
apparatus;apparatus;1;auto_frequency,source_oxford,auto_no_translation;apparatus;
terrain;terrain;2;auto_frequency,source_oxford,auto_no_translation;terrain;
nomination;nomination;3;auto_frequency,source_oxford,auto_no_translation;nomination;
empirical;empirical;4;auto_frequency,source_oxford,auto_no_translation;empirical;
dependence;dependence;5;auto_frequency,source_oxford,auto_no_translation;dependence;
sexuality;sexuality;6;auto_frequency,source_oxford,auto_no_translation;sexuality;
remainder;remainder;7;auto_frequency,source_oxford,auto_no_translation;remainder;
intimate;intimate;8;auto_frequency,source_oxford,auto_no_translation;intimate;
exclusion;exclusion;9;auto_frequency,source_oxford,auto_no_translation;exclusion;
brutal;brutal;10;auto_frequency,source_oxford,auto_no_translation;brutal;
selective;selective;11;auto_frequency,source_oxford,auto_no_translation;selective;
sacrifice;sacrifice;12;auto_frequency,source_oxford,auto_no_translation;sacrifice;
suburban;suburban;1;auto_frequency,source_oxford,auto_no_translation;suburban;
humanitarian;humanitarian;2;auto_frequency,source_oxford,auto_no_translation;humanitarian;
nest;nest;3;auto_frequency,source_oxford,auto_no_translation;nest;
tribunal;tribunal;4;auto_frequency,source_oxford,auto_no_translation;tribunal;
cop;cop;5;auto_frequency,source_oxford,auto_no_translation;cop;
adolescent;adolescent;6;auto_frequency,source_oxford,auto_no_translation;adolescent;
occurrence;occurrence;7;auto_frequency,source_oxford,auto_no_translation;occurrence;
disclose;disclose;8;auto_frequency,source_oxford,auto_no_translation;disclose;
mentor;mentor;9;auto_frequency,source_oxford,auto_no_translation;mentor;
sphere;sphere;10;auto_frequency,source_oxford,auto_no_translation;sphere;
maximize;maximize;11;auto_frequency,source_oxford,auto_no_translation;maximize;
workout;workout;12;auto_frequency,source_oxford,auto_no_translation;workout;
likelihood;likelihood;1;auto_frequency,source_oxford,auto_no_translation;likelihood;
align;align;2;auto_frequency,source_oxford,auto_no_translation;align;
bless;bless;3;auto_frequency,source_oxford,auto_no_translation;bless;
engaging;engaging;4;auto_frequency,source_oxford,auto_no_translation;engaging;
triumph;triumph;5;auto_frequency,source_oxford,auto_no_translation;triumph;
electoral;electoral;6;auto_frequency,source_oxford,auto_no_translation;electoral;
surge;surge;7;auto_frequency,source_oxford,auto_no_translation;surge;
trauma;trauma;8;auto_frequency,source_oxford,auto_no_translation;trauma;
defensive;defensive;9;auto_frequency,source_oxford,auto_no_translation;defensive;
practitioner;practitioner;10;auto_frequency,source_oxford,auto_no_translation;practitioner;
dumb;dumb;11;auto_frequency,source_oxford,auto_no_translation;dumb;
revelation;revelation;12;auto_frequency,source_oxford,auto_no_translation;revelation;
delegation;delegation;1;auto_frequency,source_oxford,auto_no_translation;delegation;
backing;backing;2;auto_frequency,source_oxford,auto_no_translation;backing;
transparency;transparency;3;auto_frequency,source_oxford,auto_no_translation;transparency;
endless;endless;4;auto_frequency,source_oxford,auto_no_translation;endless;
spine;spine;5;auto_frequency,source_oxford,auto_no_translation;spine;
feat;feat;6;auto_frequency,source_oxford,auto_no_translation;feat;
endorsement;endorsement;7;auto_frequency,source_oxford,auto_no_translation;endorsement;
missile;missile;8;auto_frequency,source_oxford,auto_no_translation;missile;
persistent;persistent;9;auto_frequency,source_oxford,auto_no_translation;persistent;
adaptation;adaptation;10;auto_frequency,source_oxford,auto_no_translation;adaptation;
continually;continually;11;auto_frequency,source_oxford,auto_no_translation;continually;
communist;communist;12;auto_frequency,source_oxford,auto_no_translation;communist;
verbal;verbal;1;auto_frequency,source_oxford,auto_no_translation;verbal;
presently;presently;2;auto_frequency,source_oxford,auto_no_translation;presently;
render;render;3;auto_frequency,source_oxford,auto_no_translation;render;
thereafter;thereafter;4;auto_frequency,source_oxford,auto_no_translation;thereafter;
forge;forge;5;auto_frequency,source_oxford,auto_no_translation;forge;
dense;dense;6;auto_frequency,source_oxford,auto_no_translation;dense;
harassment;harassment;7;auto_frequency,source_oxford,auto_no_translation;harassment;
aluminium;aluminium;8;auto_frequency,source_oxford,auto_no_translation;aluminium;
