Front;Back;LessonID;TopicTags;Family;Category
hell;hell;1;auto_frequency,source_oxford,auto_no_translation;hell;
lens;lens;2;auto_frequency,source_oxford,auto_no_translation;lens;
assume;Annehmen;3;auto_frequency,source_oxford,auto_translation;assume;
confidence;confidence;4;auto_frequency,source_oxford,auto_no_translation;confidence;
consistent;consistent;5;auto_frequency,source_oxford,auto_no_translation;consistent;
objective;Objektiv;6;auto_frequency,source_oxford,auto_translation;objective;
crew;crew;7;auto_frequency,source_oxford,auto_no_translation;crew;
genre;genre;8;auto_frequency,source_oxford,auto_no_translation;genre;
slide;slide;9;auto_frequency,source_oxford,auto_no_translation;slide;
democratic;democratic;10;auto_frequency,source_oxford,auto_no_translation;democratic;
enhance;enhance;11;auto_frequency,source_oxford,auto_no_translation;enhance;
bound;bound;12;auto_frequency,source_oxford,auto_no_translation;bound;
contribute;contribute;1;auto_frequency,source_oxford,auto_no_translation;contribute;
tank;tank;2;auto_frequency,source_oxford,auto_no_translation;tank;
estimate;estimate;3;auto_frequency,source_oxford,auto_no_translation;estimate;
cancel;cancel;4;auto_frequency,source_oxford,auto_no_translation;cancel;
territory;territory;5;auto_frequency,source_oxford,auto_no_translation;territory;
delay;delay;6;auto_frequency,source_oxford,auto_no_translation;delay;
initiative;initiative;7;auto_frequency,source_oxford,auto_no_translation;initiative;
disability;disability;8;auto_frequency,source_oxford,auto_no_translation;disability;
examination;examination;9;auto_frequency,source_oxford,auto_no_translation;examination;
modify;modify;10;auto_frequency,source_oxford,auto_no_translation;modify;
truly;truly;11;auto_frequency,source_oxford,auto_no_translation;truly;
extensive;extensive;12;auto_frequency,source_oxford,auto_no_translation;extensive;
affordable;affordable;1;auto_frequency,source_oxford,auto_no_translation;affordable;
universe;universe;2;auto_frequency,source_oxford,auto_no_translation;universe;
outstanding;outstanding;3;auto_frequency,source_oxford,auto_no_translation;outstanding;
perspective;Perspektive;4;auto_frequency,source_oxford,auto_translation;perspective;
tournament;tournament;5;auto_frequency,source_oxford,auto_no_translation;tournament;
consideration;consideration;6;auto_frequency,source_oxford,auto_no_translation;consideration;
broad;broad;7;auto_frequency,source_oxford,auto_no_translation;broad;
labour;labour;8;auto_frequency,source_oxford,auto_no_translation;labour;
terminal;terminal;9;auto_frequency,source_oxford,auto_no_translation;terminal;
saving;saving;10;auto_frequency,source_oxford,auto_no_translation;saving;
empire;empire;11;auto_frequency,source_oxford,auto_no_translation;empire;
newly;newly;12;auto_frequency,source_oxford,auto_no_translation;newly;
expansion;expansion;1;auto_frequency,source_oxford,auto_no_translation;expansion;
vary;vary;2;auto_frequency,source_oxford,auto_no_translation;vary;
downtown;downtown;3;auto_frequency,source_oxford,auto_no_translation;downtown;
contest;contest;4;auto_frequency,source_oxford,auto_no_translation;contest;
implement;Implementieren / Umsetzen;5;auto_frequency,source_oxford,auto_translation;implement;
sum;sum;6;auto_frequency,source_oxford,auto_no_translation;sum;
significantly;significantly;7;auto_frequency,source_oxford,auto_no_translation;significantly;
temporary;temporary;8;auto_frequency,source_oxford,auto_no_translation;temporary;
sufficient;sufficient;9;auto_frequency,source_oxford,auto_no_translation;sufficient;
awareness;awareness;10;auto_frequency,source_oxford,auto_no_translation;awareness;
governor;governor;11;auto_frequency,source_oxford,auto_no_translation;governor;
contribution;contribution;12;auto_frequency,source_oxford,auto_no_translation;contribution;
measurement;measurement;1;auto_frequency,source_oxford,auto_no_translation;measurement;
solar;solar;2;auto_frequency,source_oxford,auto_no_translation;solar;
democracy;democracy;3;auto_frequency,source_oxford,auto_no_translation;democracy;
insert;insert;4;auto_frequency,source_oxford,auto_no_translation;insert;
biological;biological;5;auto_frequency,source_oxford,auto_no_translation;biological;
transition;transition;6;auto_frequency,source_oxford,auto_no_translation;transition;
romance;romance;7;auto_frequency,source_oxford,auto_no_translation;romance;
split;split;8;auto_frequency,source_oxford,auto_no_translation;split;
heaven;heaven;9;auto_frequency,source_oxford,auto_no_translation;heaven;
pregnant;pregnant;10;auto_frequency,source_oxford,auto_no_translation;pregnant;
bargain;bargain;11;auto_frequency,source_oxford,auto_no_translation;bargain;
spiritual;spiritual;12;auto_frequency,source_oxford,auto_no_translation;spiritual;
hunting;hunting;1;auto_frequency,source_oxford,auto_no_translation;hunting;
flexible;flexible;2;auto_frequency,source_oxford,auto_no_translation;flexible;
numerous;numerous;3;auto_frequency,source_oxford,auto_no_translation;numerous;
relatively;relatively;4;auto_frequency,source_oxford,auto_no_translation;relatively;
satisfaction;satisfaction;5;auto_frequency,source_oxford,auto_no_translation;satisfaction;
intellectual;intellectual;6;auto_frequency,source_oxford,auto_no_translation;intellectual;
carbon;carbon;7;auto_frequency,source_oxford,auto_no_translation;carbon;
interaction;interaction;8;auto_frequency,source_oxford,auto_no_translation;interaction;
crisis;crisis;9;auto_frequency,source_oxford,auto_no_translation;crisis;
massive;massive;10;auto_frequency,source_oxford,auto_no_translation;massive;
revolution;revolution;11;auto_frequency,source_oxford,auto_no_translation;revolution;
landscape;landscape;12;auto_frequency,source_oxford,auto_no_translation;landscape;
dependent;dependent;1;auto_frequency,source_oxford,auto_no_translation;dependent;
mechanical;mechanical;2;auto_frequency,source_oxford,auto_no_translation;mechanical;
applicant;applicant;3;auto_frequency,source_oxford,auto_no_translation;applicant;
rapid;rapid;4;auto_frequency,source_oxford,auto_no_translation;rapid;
diversity;diversity;5;auto_frequency,source_oxford,auto_no_translation;diversity;
deposit;deposit;6;auto_frequency,source_oxford,auto_no_translation;deposit;
seminar;seminar;7;auto_frequency,source_oxford,auto_no_translation;seminar;
specify;specify;8;auto_frequency,source_oxford,auto_no_translation;specify;
sensitive;sensitive;9;auto_frequency,source_oxford,auto_no_translation;sensitive;
concrete;concrete;10;auto_frequency,source_oxford,auto_no_translation;concrete;
completion;completion;11;auto_frequency,source_oxford,auto_no_translation;completion;
voting;voting;12;auto_frequency,source_oxford,auto_no_translation;voting;
calculate;calculate;1;auto_frequency,source_oxford,auto_no_translation;calculate;
broadcast;broadcast;2;auto_frequency,source_oxford,auto_no_translation;broadcast;
anniversary;anniversary;3;auto_frequency,source_oxford,auto_no_translation;anniversary;
resident;resident;4;auto_frequency,source_oxford,auto_no_translation;resident;
regard;regard;5;auto_frequency,source_oxford,auto_no_translation;regard;
strike;strike;6;auto_frequency,source_oxford,auto_no_translation;strike;
consumption;consumption;7;auto_frequency,source_oxford,auto_no_translation;consumption;
threat;threat;8;auto_frequency,source_oxford,auto_no_translation;threat;
consultant;consultant;9;auto_frequency,source_oxford,auto_no_translation;consultant;
ownership;ownership;10;auto_frequency,source_oxford,auto_no_translation;ownership;
willing;willing;11;auto_frequency,source_oxford,auto_no_translation;willing;
sustainable;sustainable;12;auto_frequency,source_oxford,auto_no_translation;sustainable;
parallel;parallel;1;auto_frequency,source_oxford,auto_no_translation;parallel;
operate;operate;2;auto_frequency,source_oxford,auto_no_translation;operate;
bold;bold;3;auto_frequency,source_oxford,auto_no_translation;bold;
stable;stable;4;auto_frequency,source_oxford,auto_no_translation;stable;
opera;opera;5;auto_frequency,source_oxford,auto_no_translation;opera;
asset;asset;6;auto_frequency,source_oxford,auto_no_translation;asset;
severe;severe;7;auto_frequency,source_oxford,auto_no_translation;severe;
generate;generate;8;auto_frequency,source_oxford,auto_no_translation;generate;
exception;exception;9;auto_frequency,source_oxford,auto_no_translation;exception;
duration;duration;10;auto_frequency,source_oxford,auto_no_translation;duration;
fabric;fabric;11;auto_frequency,source_oxford,auto_no_translation;fabric;
primarily;primarily;12;auto_frequency,source_oxford,auto_no_translation;primarily;
cute;cute;1;auto_frequency,source_oxford,auto_no_translation;cute;
capture;capture;2;auto_frequency,source_oxford,auto_no_translation;capture;
desire;desire;3;auto_frequency,source_oxford,auto_no_translation;desire;
expertise;expertise;4;auto_frequency,source_oxford,auto_no_translation;expertise;
mechanism;mechanism;5;auto_frequency,source_oxford,auto_no_translation;mechanism;
welfare;welfare;6;auto_frequency,source_oxford,auto_no_translation;welfare;
peer;peer;7;auto_frequency,source_oxford,auto_no_translation;peer;
innovative;innovative;8;auto_frequency,source_oxford,auto_no_translation;innovative;
rubber;rubber;9;auto_frequency,source_oxford,auto_no_translation;rubber;
legend;legend;10;auto_frequency,source_oxford,auto_no_translation;legend;
monster;monster;11;auto_frequency,source_oxford,auto_no_translation;monster;
inner;inner;12;auto_frequency,source_oxford,auto_no_translation;inner;
formation;formation;1;auto_frequency,source_oxford,auto_no_translation;formation;
tone;tone;2;auto_frequency,source_oxford,auto_no_translation;tone;
rail;rail;3;auto_frequency,source_oxford,auto_no_translation;rail;
determination;determination;4;auto_frequency,source_oxford,auto_no_translation;determination;
animation;animation;5;auto_frequency,source_oxford,auto_no_translation;animation;
angle;angle;6;auto_frequency,source_oxford,auto_no_translation;angle;
rob;rob;7;auto_frequency,source_oxford,auto_no_translation;rob;
ongoing;ongoing;8;auto_frequency,source_oxford,auto_no_translation;ongoing;
era;era;9;auto_frequency,source_oxford,auto_no_translation;era;
convert;convert;10;auto_frequency,source_oxford,auto_no_translation;convert;
analyst;analyst;11;auto_frequency,source_oxford,auto_no_translation;analyst;
attachment;attachment;12;auto_frequency,source_oxford,auto_no_translation;attachment;
comic;comic;1;auto_frequency,source_oxford,auto_no_translation;comic;
jet;jet;2;auto_frequency,source_oxford,auto_no_translation;jet;
crack;crack;3;auto_frequency,source_oxford,auto_no_translation;crack;
principle;Prinzip;4;auto_frequency,source_oxford,auto_translation;principle;
gang;gang;5;auto_frequency,source_oxford,auto_no_translation;gang;
craft;craft;6;auto_frequency,source_oxford,auto_no_translation;craft;
fellow;fellow;7;auto_frequency,source_oxford,auto_no_translation;fellow;
blind;blind;8;auto_frequency,source_oxford,auto_no_translation;blind;
capable;capable;9;auto_frequency,source_oxford,auto_no_translation;capable;
victory;victory;10;auto_frequency,source_oxford,auto_no_translation;victory;
terrorism;terrorism;11;auto_frequency,source_oxford,auto_no_translation;terrorism;
joy;joy;12;auto_frequency,source_oxford,auto_no_translation;joy;
ethnic;ethnic;1;auto_frequency,source_oxford,auto_no_translation;ethnic;
parliament;parliament;2;auto_frequency,source_oxford,auto_no_translation;parliament;
citizen;citizen;3;auto_frequency,source_oxford,auto_no_translation;citizen;
vertical;vertical;4;auto_frequency,source_oxford,auto_no_translation;vertical;
absolute;absolute;5;auto_frequency,source_oxford,auto_no_translation;absolute;
concentration;concentration;6;auto_frequency,source_oxford,auto_no_translation;concentration;
interpretation;interpretation;7;auto_frequency,source_oxford,auto_no_translation;interpretation;
deck;deck;8;auto_frequency,source_oxford,auto_no_translation;deck;
temple;temple;9;auto_frequency,source_oxford,auto_no_translation;temple;
genetic;genetic;10;auto_frequency,source_oxford,auto_no_translation;genetic;
evaluate;Bewerten;11;auto_frequency,source_oxford,auto_translation;evaluate;
tropical;tropical;12;auto_frequency,source_oxford,auto_no_translation;tropical;
bet;bet;1;auto_frequency,source_oxford,auto_no_translation;bet;
existence;existence;2;auto_frequency,source_oxford,auto_no_translation;existence;
immigration;immigration;3;auto_frequency,source_oxford,auto_no_translation;immigration;
apparently;apparently;4;auto_frequency,source_oxford,auto_no_translation;apparently;
surrounding;surrounding;5;auto_frequency,source_oxford,auto_no_translation;surrounding;
popularity;popularity;6;auto_frequency,source_oxford,auto_no_translation;popularity;
exhibit;exhibit;7;auto_frequency,source_oxford,auto_no_translation;exhibit;
visible;visible;8;auto_frequency,source_oxford,auto_no_translation;visible;
fundamental;fundamental;9;auto_frequency,source_oxford,auto_no_translation;fundamental;
somewhat;somewhat;10;auto_frequency,source_oxford,auto_no_translation;somewhat;
receiver;receiver;11;auto_frequency,source_oxford,auto_no_translation;receiver;
progressive;progressive;12;auto_frequency,source_oxford,auto_no_translation;progressive;
championship;championship;1;auto_frequency,source_oxford,auto_no_translation;championship;
depression;depression;2;auto_frequency,source_oxford,auto_no_translation;depression;
tissue;tissue;3;auto_frequency,source_oxford,auto_no_translation;tissue;
fraud;fraud;4;auto_frequency,source_oxford,auto_no_translation;fraud;
emphasis;Betonung / Hervorhebung;5;auto_frequency,source_oxford,auto_translation;emphasis;
aspect;aspect;6;auto_frequency,source_oxford,auto_no_translation;aspect;
workplace;workplace;7;auto_frequency,source_oxford,auto_no_translation;workplace;
crash;crash;8;auto_frequency,source_oxford,auto_no_translation;crash;
shadow;shadow;9;auto_frequency,source_oxford,auto_no_translation;shadow;
infection;infection;10;auto_frequency,source_oxford,auto_no_translation;infection;
expense;expense;11;auto_frequency,source_oxford,auto_no_translation;expense;
clinic;clinic;12;auto_frequency,source_oxford,auto_no_translation;clinic;
packet;packet;1;auto_frequency,source_oxford,auto_no_translation;packet;
placement;placement;2;auto_frequency,source_oxford,auto_no_translation;placement;
extend;extend;3;auto_frequency,source_oxford,auto_no_translation;extend;
subsequent;subsequent;4;auto_frequency,source_oxford,auto_no_translation;subsequent;
mayor;mayor;5;auto_frequency,source_oxford,auto_no_translation;mayor;
adequate;adequate;6;auto_frequency,source_oxford,auto_no_translation;adequate;
hence;hence;7;auto_frequency,source_oxford,auto_no_translation;hence;
entirely;entirely;8;auto_frequency,source_oxford,auto_no_translation;entirely;
rescue;rescue;9;auto_frequency,source_oxford,auto_no_translation;rescue;
occupation;occupation;10;auto_frequency,source_oxford,auto_no_translation;occupation;
closely;closely;11;auto_frequency,source_oxford,auto_no_translation;closely;
radiation;radiation;12;auto_frequency,source_oxford,auto_no_translation;radiation;
shooting;shooting;1;auto_frequency,source_oxford,auto_no_translation;shooting;
elsewhere;elsewhere;2;auto_frequency,source_oxford,auto_no_translation;elsewhere;
conservative;conservative;3;auto_frequency,source_oxford,auto_no_translation;conservative;
shock;shock;4;auto_frequency,source_oxford,auto_no_translation;shock;
demonstrate;demonstrate;5;auto_frequency,source_oxford,auto_no_translation;demonstrate;
overseas;overseas;6;auto_frequency,source_oxford,auto_no_translation;overseas;
rush;rush;7;auto_frequency,source_oxford,auto_no_translation;rush;
whereas;Wohingegen;8;auto_frequency,source_oxford,auto_translation;whereas;
acceptable;acceptable;9;auto_frequency,source_oxford,auto_no_translation;acceptable;
globe;globe;10;auto_frequency,source_oxford,auto_no_translation;globe;
medication;medication;11;auto_frequency,source_oxford,auto_no_translation;medication;
pride;pride;12;auto_frequency,source_oxford,auto_no_translation;pride;
independence;independence;1;auto_frequency,source_oxford,auto_no_translation;independence;
wealth;wealth;2;auto_frequency,source_oxford,auto_no_translation;wealth;
survival;survival;3;auto_frequency,source_oxford,auto_no_translation;survival;
screening;screening;4;auto_frequency,source_oxford,auto_no_translation;screening;
lifetime;lifetime;5;auto_frequency,source_oxford,auto_no_translation;lifetime;
venue;venue;6;auto_frequency,source_oxford,auto_no_translation;venue;
vital;Lebenswichtig / Vital;7;auto_frequency,source_oxford,auto_translation;vital;
obligation;obligation;8;auto_frequency,source_oxford,auto_no_translation;obligation;
puzzle;puzzle;9;auto_frequency,source_oxford,auto_no_translation;puzzle;
insight;insight;10;auto_frequency,source_oxford,auto_no_translation;insight;
penalty;penalty;11;auto_frequency,source_oxford,auto_no_translation;penalty;
outcome;outcome;12;auto_frequency,source_oxford,auto_no_translation;outcome;
casual;casual;1;auto_frequency,source_oxford,auto_no_translation;casual;
armed;armed;2;auto_frequency,source_oxford,auto_no_translation;armed;
divorce;divorce;3;auto_frequency,source_oxford,auto_no_translation;divorce;
partly;partly;4;auto_frequency,source_oxford,auto_no_translation;partly;
boost;boost;5;auto_frequency,source_oxford,auto_no_translation;boost;
scholarship;scholarship;6;auto_frequency,source_oxford,auto_no_translation;scholarship;
moral;Moralisch;7;auto_frequency,source_oxford,auto_translation;moral;
tough;tough;8;auto_frequency,source_oxford,auto_no_translation;tough;
incident;incident;9;auto_frequency,source_oxford,auto_no_translation;incident;
decrease;decrease;10;auto_frequency,source_oxford,auto_no_translation;decrease;
pension;pension;11;auto_frequency,source_oxford,auto_no_translation;pension;
minority;minority;12;auto_frequency,source_oxford,auto_no_translation;minority;
diverse;diverse;1;auto_frequency,source_oxford,auto_no_translation;diverse;
defence;defence;2;auto_frequency,source_oxford,auto_no_translation;defence;
wise;wise;3;auto_frequency,source_oxford,auto_no_translation;wise;
vitamin;vitamin;4;auto_frequency,source_oxford,auto_no_translation;vitamin;
widely;widely;5;auto_frequency,source_oxford,auto_no_translation;widely;
genuine;genuine;6;auto_frequency,source_oxford,auto_no_translation;genuine;
emotional;emotional;7;auto_frequency,source_oxford,auto_no_translation;emotional;
overnight;overnight;8;auto_frequency,source_oxford,auto_no_translation;overnight;
exceed;exceed;9;auto_frequency,source_oxford,auto_no_translation;exceed;
silk;silk;10;auto_frequency,source_oxford,auto_no_translation;silk;
probability;probability;11;auto_frequency,source_oxford,auto_no_translation;probability;
slip;slip;12;auto_frequency,source_oxford,auto_no_translation;slip;
literary;literary;1;auto_frequency,source_oxford,auto_no_translation;literary;
pill;pill;2;auto_frequency,source_oxford,auto_no_translation;pill;
theft;theft;3;auto_frequency,source_oxford,auto_no_translation;theft;
seeker;seeker;4;auto_frequency,source_oxford,auto_no_translation;seeker;
wisdom;wisdom;5;auto_frequency,source_oxford,auto_no_translation;wisdom;
assess;assess;6;auto_frequency,source_oxford,auto_no_translation;assess;
shore;shore;7;auto_frequency,source_oxford,auto_no_translation;shore;
loose;loose;8;auto_frequency,source_oxford,auto_no_translation;loose;
destruction;destruction;9;auto_frequency,source_oxford,auto_no_translation;destruction;
increasingly;increasingly;10;auto_frequency,source_oxford,auto_no_translation;increasingly;
disorder;disorder;11;auto_frequency,source_oxford,auto_no_translation;disorder;
basically;basically;12;auto_frequency,source_oxford,auto_no_translation;basically;
conventional;conventional;1;auto_frequency,source_oxford,auto_no_translation;conventional;
habitat;habitat;2;auto_frequency,source_oxford,auto_no_translation;habitat;
punk;punk;3;auto_frequency,source_oxford,auto_no_translation;punk;
pace;pace;4;auto_frequency,source_oxford,auto_no_translation;pace;
besides;besides;5;auto_frequency,source_oxford,auto_no_translation;besides;
wage;wage;6;auto_frequency,source_oxford,auto_no_translation;wage;
collector;collector;7;auto_frequency,source_oxford,auto_no_translation;collector;
observation;observation;8;auto_frequency,source_oxford,auto_no_translation;observation;
convenience;convenience;9;auto_frequency,source_oxford,auto_no_translation;convenience;
opposition;opposition;10;auto_frequency,source_oxford,auto_no_translation;opposition;
recall;recall;11;auto_frequency,source_oxford,auto_no_translation;recall;
terror;terror;12;auto_frequency,source_oxford,auto_no_translation;terror;
rapidly;rapidly;1;auto_frequency,source_oxford,auto_no_translation;rapidly;
clerk;clerk;2;auto_frequency,source_oxford,auto_no_translation;clerk;
vast;vast;3;auto_frequency,source_oxford,auto_no_translation;vast;
outline;Gliederung / Skizzieren;4;auto_frequency,source_oxford,auto_translation;outline;
wrap;wrap;5;auto_frequency,source_oxford,auto_no_translation;wrap;
orchestra;orchestra;6;auto_frequency,source_oxford,auto_no_translation;orchestra;
moreover;moreover;7;auto_frequency,source_oxford,auto_no_translation;moreover;
lottery;lottery;8;auto_frequency,source_oxford,auto_no_translation;lottery;
aside;aside;9;auto_frequency,source_oxford,auto_no_translation;aside;
licence;licence;10;auto_frequency,source_oxford,auto_no_translation;licence;
discipline;discipline;11;auto_frequency,source_oxford,auto_no_translation;discipline;
trace;trace;12;auto_frequency,source_oxford,auto_no_translation;trace;
voluntary;voluntary;1;auto_frequency,source_oxford,auto_no_translation;voluntary;
consult;consult;2;auto_frequency,source_oxford,auto_no_translation;consult;
greatly;greatly;3;auto_frequency,source_oxford,auto_no_translation;greatly;
commonly;commonly;4;auto_frequency,source_oxford,auto_no_translation;commonly;
inform;inform;5;auto_frequency,source_oxford,auto_no_translation;inform;
largely;largely;6;auto_frequency,source_oxford,auto_no_translation;largely;
arrow;arrow;7;auto_frequency,source_oxford,auto_no_translation;arrow;
weird;weird;8;auto_frequency,source_oxford,auto_no_translation;weird;
oxygen;oxygen;9;auto_frequency,source_oxford,auto_no_translation;oxygen;
stretch;stretch;10;auto_frequency,source_oxford,auto_no_translation;stretch;
stroke;stroke;11;auto_frequency,source_oxford,auto_no_translation;stroke;
headquarters;headquarters;12;auto_frequency,source_oxford,auto_no_translation;headquarters;
hook;hook;1;auto_frequency,source_oxford,auto_no_translation;hook;
proceed;proceed;2;auto_frequency,source_oxford,auto_no_translation;proceed;
timing;timing;3;auto_frequency,source_oxford,auto_no_translation;timing;
adopt;adopt;4;auto_frequency,source_oxford,auto_no_translation;adopt;
donation;donation;5;auto_frequency,source_oxford,auto_no_translation;donation;
outer;outer;6;auto_frequency,source_oxford,auto_no_translation;outer;
crop;crop;7;auto_frequency,source_oxford,auto_no_translation;crop;
workforce;workforce;8;auto_frequency,source_oxford,auto_no_translation;workforce;
founder;founder;9;auto_frequency,source_oxford,auto_no_translation;founder;
steam;steam;10;auto_frequency,source_oxford,auto_no_translation;steam;
restore;restore;11;auto_frequency,source_oxford,auto_no_translation;restore;
reputation;reputation;12;auto_frequency,source_oxford,auto_no_translation;reputation;
curve;curve;1;auto_frequency,source_oxford,auto_no_translation;curve;
variation;variation;2;auto_frequency,source_oxford,auto_no_translation;variation;
passage;passage;3;auto_frequency,source_oxford,auto_no_translation;passage;
chase;chase;4;auto_frequency,source_oxford,auto_no_translation;chase;
logical;logical;5;auto_frequency,source_oxford,auto_no_translation;logical;
fame;fame;6;auto_frequency,source_oxford,auto_no_translation;fame;
criticism;Kritik;7;auto_frequency,source_oxford,auto_translation;criticism;
initially;initially;8;auto_frequency,source_oxford,auto_no_translation;initially;
pointed;pointed;9;auto_frequency,source_oxford,auto_no_translation;pointed;
eliminate;eliminate;10;auto_frequency,source_oxford,auto_no_translation;eliminate;
mineral;mineral;11;auto_frequency,source_oxford,auto_no_translation;mineral;
fortune;fortune;12;auto_frequency,source_oxford,auto_no_translation;fortune;
preference;preference;1;auto_frequency,source_oxford,auto_no_translation;preference;
exploration;exploration;2;auto_frequency,source_oxford,auto_no_translation;exploration;
tune;tune;3;auto_frequency,source_oxford,auto_no_translation;tune;
shaped;shaped;4;auto_frequency,source_oxford,auto_no_translation;shaped;
slave;slave;5;auto_frequency,source_oxford,auto_no_translation;slave;
instantly;instantly;6;auto_frequency,source_oxford,auto_no_translation;instantly;
artwork;artwork;7;auto_frequency,source_oxford,auto_no_translation;artwork;
terrorist;terrorist;8;auto_frequency,source_oxford,auto_no_translation;terrorist;
ethical;ethical;9;auto_frequency,source_oxford,auto_no_translation;ethical;
struggle;struggle;10;auto_frequency,source_oxford,auto_no_translation;struggle;
suffering;suffering;11;auto_frequency,source_oxford,auto_no_translation;suffering;
neutral;neutral;12;auto_frequency,source_oxford,auto_no_translation;neutral;
rat;rat;1;auto_frequency,source_oxford,auto_no_translation;rat;
ultimately;ultimately;2;auto_frequency,source_oxford,auto_no_translation;ultimately;
artificial;artificial;3;auto_frequency,source_oxford,auto_no_translation;artificial;
spectacular;spectacular;4;auto_frequency,source_oxford,auto_no_translation;spectacular;
jury;jury;5;auto_frequency,source_oxford,auto_no_translation;jury;
potentially;potentially;6;auto_frequency,source_oxford,auto_no_translation;potentially;
considerable;Beträchtlich;7;auto_frequency,source_oxford,auto_translation;considerable;
alien;alien;8;auto_frequency,source_oxford,auto_no_translation;alien;
constantly;constantly;9;auto_frequency,source_oxford,auto_no_translation;constantly;
resolve;Lösen / Klären;10;auto_frequency,source_oxford,auto_translation;resolve;
thesis;thesis;11;auto_frequency,source_oxford,auto_no_translation;thesis;
frequent;frequent;12;auto_frequency,source_oxford,auto_no_translation;frequent;
bunch;bunch;1;auto_frequency,source_oxford,auto_no_translation;bunch;
distinct;distinct;2;auto_frequency,source_oxford,auto_no_translation;distinct;
lung;lung;3;auto_frequency,source_oxford,auto_no_translation;lung;
hopefully;hopefully;4;auto_frequency,source_oxford,auto_no_translation;hopefully;
differ;differ;5;auto_frequency,source_oxford,auto_no_translation;differ;
candle;candle;6;auto_frequency,source_oxford,auto_no_translation;candle;
tale;tale;7;auto_frequency,source_oxford,auto_no_translation;tale;
formerly;formerly;8;auto_frequency,source_oxford,auto_no_translation;formerly;
comparative;comparative;9;auto_frequency,source_oxford,auto_no_translation;comparative;
strictly;strictly;10;auto_frequency,source_oxford,auto_no_translation;strictly;
psychological;psychological;11;auto_frequency,source_oxford,auto_no_translation;psychological;
elegant;elegant;12;auto_frequency,source_oxford,auto_no_translation;elegant;
opposed;opposed;1;auto_frequency,source_oxford,auto_no_translation;opposed;
margin;margin;2;auto_frequency,source_oxford,auto_no_translation;margin;
fake;fake;3;auto_frequency,source_oxford,auto_no_translation;fake;
cure;cure;4;auto_frequency,source_oxford,auto_no_translation;cure;
commander;commander;5;auto_frequency,source_oxford,auto_no_translation;commander;
harm;harm;6;auto_frequency,source_oxford,auto_no_translation;harm;
interval;interval;7;auto_frequency,source_oxford,auto_no_translation;interval;
spare;spare;8;auto_frequency,source_oxford,auto_no_translation;spare;
proportion;proportion;9;auto_frequency,source_oxford,auto_no_translation;proportion;
significance;Bedeutung / Wichtigkeit;10;auto_frequency,source_oxford,auto_translation;significance;
scenario;scenario;11;auto_frequency,source_oxford,auto_no_translation;scenario;
engage;Einbeziehen / Fesseln;12;auto_frequency,source_oxford,auto_translation;engage;
crucial;Entscheidend / Wesentlich;1;auto_frequency,source_oxford,auto_translation;crucial;
exotic;exotic;2;auto_frequency,source_oxford,auto_no_translation;exotic;
pitch;pitch;3;auto_frequency,source_oxford,auto_no_translation;pitch;
offensive;offensive;4;auto_frequency,source_oxford,auto_no_translation;offensive;
dozen;dozen;5;auto_frequency,source_oxford,auto_no_translation;dozen;
mate;mate;6;auto_frequency,source_oxford,auto_no_translation;mate;
grocery;grocery;7;auto_frequency,source_oxford,auto_no_translation;grocery;
occasionally;occasionally;8;auto_frequency,source_oxford,auto_no_translation;occasionally;
emission;emission;9;auto_frequency,source_oxford,auto_no_translation;emission;
apparent;apparent;10;auto_frequency,source_oxford,auto_no_translation;apparent;
recover;recover;11;auto_frequency,source_oxford,auto_no_translation;recover;
balanced;balanced;12;auto_frequency,source_oxford,auto_no_translation;balanced;
exclude;exclude;1;auto_frequency,source_oxford,auto_no_translation;exclude;
anxiety;anxiety;2;auto_frequency,source_oxford,auto_no_translation;anxiety;
prompt;prompt;3;auto_frequency,source_oxford,auto_no_translation;prompt;
precious;precious;4;auto_frequency,source_oxford,auto_no_translation;precious;
annually;annually;5;auto_frequency,source_oxford,auto_no_translation;annually;
essentially;essentially;6;auto_frequency,source_oxford,auto_no_translation;essentially;
isolated;isolated;7;auto_frequency,source_oxford,auto_no_translation;isolated;
approve;approve;8;auto_frequency,source_oxford,auto_no_translation;approve;
compound;compound;9;auto_frequency,source_oxford,auto_no_translation;compound;
technological;technological;10;auto_frequency,source_oxford,auto_no_translation;technological;
desperate;desperate;11;auto_frequency,source_oxford,auto_no_translation;desperate;
demonstration;demonstration;12;auto_frequency,source_oxford,auto_no_translation;demonstration;
addiction;addiction;1;auto_frequency,source_oxford,auto_no_translation;addiction;
identical;identical;2;auto_frequency,source_oxford,auto_no_translation;identical;
participant;participant;3;auto_frequency,source_oxford,auto_no_translation;participant;
observer;observer;4;auto_frequency,source_oxford,auto_no_translation;observer;
drag;drag;5;auto_frequency,source_oxford,auto_no_translation;drag;
somehow;somehow;6;auto_frequency,source_oxford,auto_no_translation;somehow;
rely;rely;7;auto_frequency,source_oxford,auto_no_translation;rely;
adjust;adjust;8;auto_frequency,source_oxford,auto_no_translation;adjust;
sophisticated;sophisticated;9;auto_frequency,source_oxford,auto_no_translation;sophisticated;
silence;silence;10;auto_frequency,source_oxford,auto_no_translation;silence;
organ;organ;11;auto_frequency,source_oxford,auto_no_translation;organ;
darkness;darkness;12;auto_frequency,source_oxford,auto_no_translation;darkness;
satisfy;satisfy;1;auto_frequency,source_oxford,auto_no_translation;satisfy;
shelter;shelter;2;auto_frequency,source_oxford,auto_no_translation;shelter;
