Front;Back;LessonID;TopicTags;Family;Category
réclamer;réclamer;1;auto_frequency,source_words_txt,auto_no_translation;réclamer;Lesson 1
autoriser;autoriser;2;auto_frequency,source_words_txt,auto_no_translation;autoriser;Lesson 2
empêcher;empêcher;3;auto_frequency,source_words_txt,auto_no_translation;empêcher;Lesson 3
obliger;obliger;4;auto_frequency,source_words_txt,auto_no_translation;obliger;Lesson 4
l'aliment;l'aliment;5;auto_frequency,source_words_txt,auto_no_translation;l'aliment;Lesson 5
entièrement;entièrement;6;auto_frequency,source_words_txt,auto_no_translation;entièrement;Lesson 6
principalement;principalement;7;auto_frequency,source_words_txt,auto_no_translation;principalement;Lesson 7
uniquement;uniquement;8;auto_frequency,source_words_txt,auto_no_translation;uniquement;Lesson 8
la technique;la technique;9;auto_frequency,source_words_txt,auto_no_translation;la technique;Lesson 9
la méthode;la méthode;10;auto_frequency,source_words_txt,auto_no_translation;la méthode;Lesson 10
l'expérience;l'expérience;11;auto_frequency,source_words_txt,auto_no_translation;l'expérience;Lesson 11
la preuve;la preuve;12;auto_frequency,source_words_txt,auto_no_translation;la preuve;Lesson 12
la théorie;la théorie;1;auto_frequency,source_words_txt,auto_no_translation;la théorie;Lesson 1
la découverte;la découverte;2;auto_frequency,source_words_txt,auto_no_translation;la découverte;Lesson 2
l'invention;l'invention;3;auto_frequency,source_words_txt,auto_no_translation;l'invention;Lesson 3
mesurer;mesurer;4;auto_frequency,source_words_txt,auto_no_translation;mesurer;Lesson 4
prouver;prouver;5;auto_frequency,source_words_txt,auto_no_translation;prouver;Lesson 5
classer;classer;6;auto_frequency,source_words_txt,auto_no_translation;classer;Lesson 6
prévoir;prévoir;7;auto_frequency,source_words_txt,auto_no_translation;prévoir;Lesson 7
la physique;la physique;8;auto_frequency,source_words_txt,auto_no_translation;la physique;Lesson 8
la chimie;la chimie;9;auto_frequency,source_words_txt,auto_no_translation;la chimie;Lesson 9
la biologie;la biologie;10;auto_frequency,source_words_txt,auto_no_translation;la biologie;Lesson 10
la littérature;la littérature;11;auto_frequency,source_words_txt,auto_no_translation;la littérature;Lesson 11
attentif;attentif;12;auto_frequency,source_words_txt,auto_no_translation;attentif;Lesson 12
distrait;distrait;1;auto_frequency,source_words_txt,auto_no_translation;distrait;Lesson 1
adroit;adroit;2;auto_frequency,source_words_txt,auto_no_translation;adroit;Lesson 2
maladroit;maladroit;3;auto_frequency,source_words_txt,auto_no_translation;maladroit;Lesson 3
précis;précis;4;auto_frequency,source_words_txt,auto_no_translation;précis;Lesson 4
développer;développer;5;auto_frequency,source_words_txt,auto_no_translation;développer;Lesson 5
augmenter;augmenter;6;auto_frequency,source_words_txt,auto_no_translation;augmenter;Lesson 6
diminuer;diminuer;7;auto_frequency,source_words_txt,auto_no_translation;diminuer;Lesson 7
transformer;transformer;8;auto_frequency,source_words_txt,auto_no_translation;transformer;Lesson 8
l'habit;l'habit;9;auto_frequency,source_words_txt,auto_no_translation;l'habit;Lesson 9
énormément;énormément;10;auto_frequency,source_words_txt,auto_no_translation;énormément;Lesson 10
suffisamment;suffisamment;11;auto_frequency,source_words_txt,auto_no_translation;suffisamment;Lesson 11
évidemment;évidemment;12;auto_frequency,source_words_txt,auto_no_translation;évidemment;Lesson 12
probablement;probablement;1;auto_frequency,source_words_txt,auto_no_translation;probablement;Lesson 1
volontiers;volontiers;2;auto_frequency,source_words_txt,auto_no_translation;volontiers;Lesson 2
l'entraînement;l'entraînement;3;auto_frequency,source_words_txt,auto_no_translation;l'entraînement;Lesson 3
la compétition;la compétition;4;auto_frequency,source_words_txt,auto_no_translation;la compétition;Lesson 4
le score;le score;5;auto_frequency,source_words_txt,auto_no_translation;le score;Lesson 5
la victoire;la victoire;6;auto_frequency,source_words_txt,auto_no_translation;la victoire;Lesson 6
la défaite;la défaite;7;auto_frequency,source_words_txt,auto_no_translation;la défaite;Lesson 7
le champion;le champion;8;auto_frequency,source_words_txt,auto_no_translation;le champion;Lesson 8
appartenir;appartenir;9;auto_frequency,source_words_txt,auto_no_translation;appartenir;Lesson 9
posséder;posséder;10;auto_frequency,source_words_txt,auto_no_translation;posséder;Lesson 10
contenir;contenir;11;auto_frequency,source_words_txt,auto_no_translation;contenir;Lesson 11
dépendre;dépendre;12;auto_frequency,source_words_txt,auto_no_translation;dépendre;Lesson 12
convenir;convenir;1;auto_frequency,source_words_txt,auto_no_translation;convenir;Lesson 1
correspondre;correspondre;2;auto_frequency,source_words_txt,auto_no_translation;correspondre;Lesson 2
l'outil;l'outil;3;auto_frequency,source_words_txt,auto_no_translation;l'outil;Lesson 3
l'instrument;l'instrument;4;auto_frequency,source_words_txt,auto_no_translation;l'instrument;Lesson 4
l'appareil;l'appareil;5;auto_frequency,source_words_txt,auto_no_translation;l'appareil;Lesson 5
le moteur;le moteur;6;auto_frequency,source_words_txt,auto_no_translation;le moteur;Lesson 6
le clou;le clou;7;auto_frequency,source_words_txt,auto_no_translation;le clou;Lesson 7
humide;humide;8;auto_frequency,source_words_txt,auto_no_translation;humide;Lesson 8
souple;souple;9;auto_frequency,source_words_txt,auto_no_translation;souple;Lesson 9
fragile;fragile;10;auto_frequency,source_words_txt,auto_no_translation;fragile;Lesson 10
conseiller;conseiller;11;auto_frequency,source_words_txt,auto_no_translation;conseiller;Lesson 11
la religion;la religion;12;auto_frequency,source_words_txt,auto_no_translation;la religion;Lesson 12
la foi;la foi;1;auto_frequency,source_words_txt,auto_no_translation;la foi;Lesson 1
le temple;le temple;2;auto_frequency,source_words_txt,auto_no_translation;le temple;Lesson 2
la prière;la prière;3;auto_frequency,source_words_txt,auto_no_translation;la prière;Lesson 3
récemment;récemment;4;auto_frequency,source_words_txt,auto_no_translation;récemment;Lesson 4
actuellement;actuellement;5;auto_frequency,source_words_txt,auto_no_translation;actuellement;Lesson 5
la presse;la presse;6;auto_frequency,source_words_txt,auto_no_translation;la presse;Lesson 6
l'article;l'article;7;auto_frequency,source_words_txt,auto_no_translation;l'article;Lesson 7
le reportage;le reportage;8;auto_frequency,source_words_txt,auto_no_translation;le reportage;Lesson 8
l'interview;l'interview;9;auto_frequency,source_words_txt,auto_no_translation;l'interview;Lesson 9
le média;le média;10;auto_frequency,source_words_txt,auto_no_translation;le média;Lesson 10
la publicité;la publicité;11;auto_frequency,source_words_txt,auto_no_translation;la publicité;Lesson 11
séjourner;séjourner;12;auto_frequency,source_words_txt,auto_no_translation;séjourner;Lesson 12
s'inquiéter;s'inquiéter;1;auto_frequency,source_words_txt,auto_no_translation;s'inquiéter;Lesson 1
rassurer;rassurer;2;auto_frequency,source_words_txt,auto_no_translation;rassurer;Lesson 2
l'environnement;l'environnement;3;auto_frequency,source_words_txt,auto_no_translation;l'environnement;Lesson 3
la pollution;la pollution;4;auto_frequency,source_words_txt,auto_no_translation;la pollution;Lesson 4
l'espèce;l'espèce;5;auto_frequency,source_words_txt,auto_no_translation;l'espèce;Lesson 5
gaspiller;gaspiller;6;auto_frequency,source_words_txt,auto_no_translation;gaspiller;Lesson 6
l'énergie;l'énergie;7;auto_frequency,source_words_txt,auto_no_translation;l'énergie;Lesson 7
le déchet;le déchet;8;auto_frequency,source_words_txt,auto_no_translation;le déchet;Lesson 8
le tri;le tri;9;auto_frequency,source_words_txt,auto_no_translation;le tri;Lesson 9
polluer;polluer;10;auto_frequency,source_words_txt,auto_no_translation;polluer;Lesson 10
ailleurs;ailleurs;11;auto_frequency,source_words_txt,auto_no_translation;ailleurs;Lesson 11
l'éducation;l'éducation;12;auto_frequency,source_words_txt,auto_no_translation;l'éducation;Lesson 12
le diplôme;le diplôme;1;auto_frequency,source_words_txt,auto_no_translation;le diplôme;Lesson 1
éduquer;éduquer;2;auto_frequency,source_words_txt,auto_no_translation;éduquer;Lesson 2
la communication;la communication;3;auto_frequency,source_words_txt,auto_no_translation;la communication;Lesson 3
l'appel;l'appel;4;auto_frequency,source_words_txt,auto_no_translation;l'appel;Lesson 4
le réseau;le réseau;5;auto_frequency,source_words_txt,auto_no_translation;le réseau;Lesson 5
le clavier;le clavier;6;auto_frequency,source_words_txt,auto_no_translation;le clavier;Lesson 6
efficace;efficace;7;auto_frequency,source_words_txt,auto_no_translation;efficace;Lesson 7
essentiel;essentiel;8;auto_frequency,source_words_txt,auto_no_translation;essentiel;Lesson 8
urgent;urgent;9;auto_frequency,source_words_txt,auto_no_translation;urgent;Lesson 9
obligatoire;obligatoire;10;auto_frequency,source_words_txt,auto_no_translation;obligatoire;Lesson 10
l'émotion;l'émotion;11;auto_frequency,source_words_txt,auto_no_translation;l'émotion;Lesson 11
l'humeur;l'humeur;12;auto_frequency,source_words_txt,auto_no_translation;l'humeur;Lesson 12
la tristesse;la tristesse;1;auto_frequency,source_words_txt,auto_no_translation;la tristesse;Lesson 1
ressentir;ressentir;2;auto_frequency,source_words_txt,auto_no_translation;ressentir;Lesson 2
le véhicule;le véhicule;3;auto_frequency,source_words_txt,auto_no_translation;le véhicule;Lesson 3
naviguer;naviguer;4;auto_frequency,source_words_txt,auto_no_translation;naviguer;Lesson 4
stationner;stationner;5;auto_frequency,source_words_txt,auto_no_translation;stationner;Lesson 5
freiner;freiner;6;auto_frequency,source_words_txt,auto_no_translation;freiner;Lesson 6
accélérer;accélérer;7;auto_frequency,source_words_txt,auto_no_translation;accélérer;Lesson 7
le costume;le costume;8;auto_frequency,source_words_txt,auto_no_translation;le costume;Lesson 8
repasser;repasser;9;auto_frequency,source_words_txt,auto_no_translation;repasser;Lesson 9
s'entraîner;s'entraîner;10;auto_frequency,source_words_txt,auto_no_translation;s'entraîner;Lesson 10
la compétence;la compétence;11;auto_frequency,source_words_txt,auto_no_translation;la compétence;Lesson 11
la réussite;la réussite;12;auto_frequency,source_words_txt,auto_no_translation;la réussite;Lesson 12
la motivation;la motivation;1;auto_frequency,source_words_txt,auto_no_translation;la motivation;Lesson 1
fabriquer;fabriquer;2;auto_frequency,source_words_txt,auto_no_translation;fabriquer;Lesson 2
modifier;modifier;3;auto_frequency,source_words_txt,auto_no_translation;modifier;Lesson 3
améliorer;améliorer;4;auto_frequency,source_words_txt,auto_no_translation;améliorer;Lesson 4
l'étranger;l'étranger;5;auto_frequency,source_words_txt,auto_no_translation;l'étranger;Lesson 5
strictement;strictement;6;auto_frequency,source_words_txt,auto_no_translation;strictement;Lesson 6
le marteau;le marteau;7;auto_frequency,source_words_txt,auto_no_translation;le marteau;Lesson 7
la pelle;la pelle;8;auto_frequency,source_words_txt,auto_no_translation;la pelle;Lesson 8
le seau;le seau;9;auto_frequency,source_words_txt,auto_no_translation;le seau;Lesson 9
la corde;la corde;10;auto_frequency,source_words_txt,auto_no_translation;la corde;Lesson 10
évaluer;évaluer;11;auto_frequency,source_words_txt,auto_no_translation;évaluer;Lesson 11
multiplier;multiplier;12;auto_frequency,source_words_txt,auto_no_translation;multiplier;Lesson 12
amer;amer;1;auto_frequency,source_words_txt,auto_no_translation;amer;Lesson 1
acide;acide;2;auto_frequency,source_words_txt,auto_no_translation;acide;Lesson 2
piquant;piquant;3;auto_frequency,source_words_txt,auto_no_translation;piquant;Lesson 3
l'humidité;l'humidité;4;auto_frequency,source_words_txt,auto_no_translation;l'humidité;Lesson 4
le brouillard;le brouillard;5;auto_frequency,source_words_txt,auto_no_translation;le brouillard;Lesson 5
la tempête;la tempête;6;auto_frequency,source_words_txt,auto_no_translation;la tempête;Lesson 6
geler;geler;7;auto_frequency,source_words_txt,auto_no_translation;geler;Lesson 7
fondre;fondre;8;auto_frequency,source_words_txt,auto_no_translation;fondre;Lesson 8
varier;varier;9;auto_frequency,source_words_txt,auto_no_translation;varier;Lesson 9
se rafraîchir;se rafraîchir;10;auto_frequency,source_words_txt,auto_no_translation;se rafraîchir;Lesson 10
se réchauffer;se réchauffer;11;auto_frequency,source_words_txt,auto_no_translation;se réchauffer;Lesson 11
le hasard;le hasard;12;auto_frequency,source_words_txt,auto_no_translation;le hasard;Lesson 12
le mystère;le mystère;1;auto_frequency,source_words_txt,auto_no_translation;le mystère;Lesson 1
le mensonge;le mensonge;2;auto_frequency,source_words_txt,auto_no_translation;le mensonge;Lesson 2
précisément;précisément;3;auto_frequency,source_words_txt,auto_no_translation;précisément;Lesson 3
la jungle;la jungle;4;auto_frequency,source_words_txt,auto_no_translation;la jungle;Lesson 4
l'agriculture;l'agriculture;5;auto_frequency,source_words_txt,auto_no_translation;l'agriculture;Lesson 5
le paysan;le paysan;6;auto_frequency,source_words_txt,auto_no_translation;le paysan;Lesson 6
l'agriculteur;l'agriculteur;7;auto_frequency,source_words_txt,auto_no_translation;l'agriculteur;Lesson 7
la récolte;la récolte;8;auto_frequency,source_words_txt,auto_no_translation;la récolte;Lesson 8
cultiver;cultiver;9;auto_frequency,source_words_txt,auto_no_translation;cultiver;Lesson 9
semer;semer;10;auto_frequency,source_words_txt,auto_no_translation;semer;Lesson 10
cueillir;cueillir;11;auto_frequency,source_words_txt,auto_no_translation;cueillir;Lesson 11
récolter;récolter;12;auto_frequency,source_words_txt,auto_no_translation;récolter;Lesson 12
élever;élever;1;auto_frequency,source_words_txt,auto_no_translation;élever;Lesson 1
l'aluminium;l'aluminium;2;auto_frequency,source_words_txt,auto_no_translation;l'aluminium;Lesson 2
la matière;la matière;3;auto_frequency,source_words_txt,auto_no_translation;la matière;Lesson 3
l'élément;l'élément;4;auto_frequency,source_words_txt,auto_no_translation;l'élément;Lesson 4
le mélange;le mélange;5;auto_frequency,source_words_txt,auto_no_translation;le mélange;Lesson 5
la réaction;la réaction;6;auto_frequency,source_words_txt,auto_no_translation;la réaction;Lesson 6
l'échange;l'échange;7;auto_frequency,source_words_txt,auto_no_translation;l'échange;Lesson 7
le crédit;le crédit;8;auto_frequency,source_words_txt,auto_no_translation;le crédit;Lesson 8
le budget;le budget;9;auto_frequency,source_words_txt,auto_no_translation;le budget;Lesson 9
convaincre;convaincre;10;auto_frequency,source_words_txt,auto_no_translation;convaincre;Lesson 10
confirmer;confirmer;11;auto_frequency,source_words_txt,auto_no_translation;confirmer;Lesson 11
l'architecture;l'architecture;12;auto_frequency,source_words_txt,auto_no_translation;l'architecture;Lesson 12
légèrement;légèrement;1;auto_frequency,source_words_txt,auto_no_translation;légèrement;Lesson 1
gravement;gravement;2;auto_frequency,source_words_txt,auto_no_translation;gravement;Lesson 2
franchement;franchement;3;auto_frequency,source_words_txt,auto_no_translation;franchement;Lesson 3
honnêtement;honnêtement;4;auto_frequency,source_words_txt,auto_no_translation;honnêtement;Lesson 4
l'administration;l'administration;5;auto_frequency,source_words_txt,auto_no_translation;l'administration;Lesson 5
le dossier;le dossier;6;auto_frequency,source_words_txt,auto_no_translation;le dossier;Lesson 6
le formulaire;le formulaire;7;auto_frequency,source_words_txt,auto_no_translation;le formulaire;Lesson 7
la signature;la signature;8;auto_frequency,source_words_txt,auto_no_translation;la signature;Lesson 8
le règlement;le règlement;9;auto_frequency,source_words_txt,auto_no_translation;le règlement;Lesson 9
participer;participer;10;auto_frequency,source_words_txt,auto_no_translation;participer;Lesson 10
soutenir;soutenir;11;auto_frequency,source_words_txt,auto_no_translation;soutenir;Lesson 11
la victime;la victime;12;auto_frequency,source_words_txt,auto_no_translation;la victime;Lesson 12
réellement;réellement;1;auto_frequency,source_words_txt,auto_no_translation;réellement;Lesson 1
concrètement;concrètement;2;auto_frequency,source_words_txt,auto_no_translation;concrètement;Lesson 2
la médecine;la médecine;3;auto_frequency,source_words_txt,auto_no_translation;la médecine;Lesson 3
le soin;le soin;4;auto_frequency,source_words_txt,auto_no_translation;le soin;Lesson 4
le pansement;le pansement;5;auto_frequency,source_words_txt,auto_no_translation;le pansement;Lesson 5
la piqûre;la piqûre;6;auto_frequency,source_words_txt,auto_no_translation;la piqûre;Lesson 6
le vaccin;le vaccin;7;auto_frequency,source_words_txt,auto_no_translation;le vaccin;Lesson 7
guérir;guérir;8;auto_frequency,source_words_txt,auto_no_translation;guérir;Lesson 8
infecter;infecter;9;auto_frequency,source_words_txt,auto_no_translation;infecter;Lesson 9
l'économie;l'économie;10;auto_frequency,source_words_txt,auto_no_translation;l'économie;Lesson 10
visiblement;visiblement;11;auto_frequency,source_words_txt,auto_no_translation;visiblement;Lesson 11
apparemment;apparemment;12;auto_frequency,source_words_txt,auto_no_translation;apparemment;Lesson 12
secrètement;secrètement;1;auto_frequency,source_words_txt,auto_no_translation;secrètement;Lesson 1
officiellement;officiellement;2;auto_frequency,source_words_txt,auto_no_translation;officiellement;Lesson 2
l'écologie;l'écologie;3;auto_frequency,source_words_txt,auto_no_translation;l'écologie;Lesson 3
la protection;la protection;4;auto_frequency,source_words_txt,auto_no_translation;la protection;Lesson 4
la réserve;la réserve;5;auto_frequency,source_words_txt,auto_no_translation;la réserve;Lesson 5
rembourser;rembourser;6;auto_frequency,source_words_txt,auto_no_translation;rembourser;Lesson 6
la patience;la patience;7;auto_frequency,source_words_txt,auto_no_translation;la patience;Lesson 7
la prudence;la prudence;8;auto_frequency,source_words_txt,auto_no_translation;la prudence;Lesson 8
la fierté;la fierté;9;auto_frequency,source_words_txt,auto_no_translation;la fierté;Lesson 9
maintenir;maintenir;10;auto_frequency,source_words_txt,auto_no_translation;maintenir;Lesson 10
l'équilibre;l'équilibre;11;auto_frequency,source_words_txt,auto_no_translation;l'équilibre;Lesson 11
la tension;la tension;12;auto_frequency,source_words_txt,auto_no_translation;la tension;Lesson 12
la pression;la pression;1;auto_frequency,source_words_txt,auto_no_translation;la pression;Lesson 1
le désordre;le désordre;2;auto_frequency,source_words_txt,auto_no_translation;le désordre;Lesson 2
progressivement;progressivement;3;auto_frequency,source_words_txt,auto_no_translation;progressivement;Lesson 3
constamment;constamment;4;auto_frequency,source_words_txt,auto_no_translation;constamment;Lesson 4
la version;la version;5;auto_frequency,source_words_txt,auto_no_translation;la version;Lesson 5
gérer;gérer;6;auto_frequency,source_words_txt,auto_no_translation;gérer;Lesson 6
planifier;planifier;7;auto_frequency,source_words_txt,auto_no_translation;planifier;Lesson 7
réaliser;réaliser;8;auto_frequency,source_words_txt,auto_no_translation;réaliser;Lesson 8
le stress;le stress;9;auto_frequency,source_words_txt,auto_no_translation;le stress;Lesson 9
la panique;la panique;10;auto_frequency,source_words_txt,auto_no_translation;la panique;Lesson 10
l'instinct;l'instinct;11;auto_frequency,source_words_txt,auto_no_translation;l'instinct;Lesson 11
amicalement;amicalement;12;auto_frequency,source_words_txt,auto_no_translation;amicalement;Lesson 12
chaleureusement;chaleureusement;1;auto_frequency,source_words_txt,auto_no_translation;chaleureusement;Lesson 1
méchamment;méchamment;2;auto_frequency,source_words_txt,auto_no_translation;méchamment;Lesson 2
violemment;violemment;3;auto_frequency,source_words_txt,auto_no_translation;violemment;Lesson 3
le gratte-ciel;le gratte-ciel;4;auto_frequency,source_words_txt,auto_no_translation;le gratte-ciel;Lesson 4
le monument;le monument;5;auto_frequency,source_words_txt,auto_no_translation;le monument;Lesson 5
le palais;le palais;6;auto_frequency,source_words_txt,auto_no_translation;le palais;Lesson 6
la cathédrale;la cathédrale;7;auto_frequency,source_words_txt,auto_no_translation;la cathédrale;Lesson 7
signaler;signaler;8;auto_frequency,source_words_txt,auto_no_translation;signaler;Lesson 8
identifier;identifier;9;auto_frequency,source_words_txt,auto_no_translation;identifier;Lesson 9
le trafic;le trafic;10;auto_frequency,source_words_txt,auto_no_translation;le trafic;Lesson 10
l'embouteillage;l'embouteillage;11;auto_frequency,source_words_txt,auto_no_translation;l'embouteillage;Lesson 11
le trajet;le trajet;12;auto_frequency,source_words_txt,auto_no_translation;le trajet;Lesson 12
le carburant;le carburant;1;auto_frequency,source_words_txt,auto_no_translation;le carburant;Lesson 1
la panne;la panne;2;auto_frequency,source_words_txt,auto_no_translation;la panne;Lesson 2
le recyclage;le recyclage;3;auto_frequency,source_words_txt,auto_no_translation;le recyclage;Lesson 3
le compostage;le compostage;4;auto_frequency,source_words_txt,auto_no_translation;le compostage;Lesson 4
l'éolienne;l'éolienne;5;auto_frequency,source_words_txt,auto_no_translation;l'éolienne;Lesson 5
le panneau solaire;le panneau solaire;6;auto_frequency,source_words_txt,auto_no_translation;le panneau solaire;Lesson 6
l'énergie propre;l'énergie propre;7;auto_frequency,source_words_txt,auto_no_translation;l'énergie propre;Lesson 7
le béton;le béton;8;auto_frequency,source_words_txt,auto_no_translation;le béton;Lesson 8
la brique;la brique;9;auto_frequency,source_words_txt,auto_no_translation;la brique;Lesson 9
la façade;la façade;10;auto_frequency,source_words_txt,auto_no_translation;la façade;Lesson 10
le carrelage;le carrelage;11;auto_frequency,source_words_txt,auto_no_translation;le carrelage;Lesson 11
le grenier;le grenier;12;auto_frequency,source_words_txt,auto_no_translation;le grenier;Lesson 12
le volet;le volet;1;auto_frequency,source_words_txt,auto_no_translation;le volet;Lesson 1
masser;masser;2;auto_frequency,source_words_txt,auto_no_translation;masser;Lesson 2
piquer;piquer;3;auto_frequency,source_words_txt,auto_no_translation;piquer;Lesson 3
transpirer;transpirer;4;auto_frequency,source_words_txt,auto_no_translation;transpirer;Lesson 4
le partenaire;le partenaire;5;auto_frequency,source_words_txt,auto_no_translation;le partenaire;Lesson 5
la grève;la grève;6;auto_frequency,source_words_txt,auto_no_translation;la grève;Lesson 6
volontairement;volontairement;7;auto_frequency,source_words_txt,auto_no_translation;volontairement;Lesson 7
fréquemment;fréquemment;8;auto_frequency,source_words_txt,auto_no_translation;fréquemment;Lesson 8
exceptionnellement;exceptionnellement;9;auto_frequency,source_words_txt,auto_no_translation;exceptionnellement;Lesson 9
le troupeau;le troupeau;10;auto_frequency,source_words_txt,auto_no_translation;le troupeau;Lesson 10
le pesticide;le pesticide;11;auto_frequency,source_words_txt,auto_no_translation;le pesticide;Lesson 11
le verger;le verger;12;auto_frequency,source_words_txt,auto_no_translation;le verger;Lesson 12
la serre;la serre;1;auto_frequency,source_words_txt,auto_no_translation;la serre;Lesson 1
protester;protester;2;auto_frequency,source_words_txt,auto_no_translation;protester;Lesson 2
s'opposer;s'opposer;3;auto_frequency,source_words_txt,auto_no_translation;s'opposer;Lesson 3
résister;résister;4;auto_frequency,source_words_txt,auto_no_translation;résister;Lesson 4
lutter;lutter;5;auto_frequency,source_words_txt,auto_no_translation;lutter;Lesson 5
combattre;combattre;6;auto_frequency,source_words_txt,auto_no_translation;combattre;Lesson 6
la discipline;la discipline;7;auto_frequency,source_words_txt,auto_no_translation;la discipline;Lesson 7
l'interdiction;l'interdiction;8;auto_frequency,source_words_txt,auto_no_translation;l'interdiction;Lesson 8
l'autorisation;l'autorisation;9;auto_frequency,source_words_txt,auto_no_translation;l'autorisation;Lesson 9
flexible;flexible;10;auto_frequency,source_words_txt,auto_no_translation;flexible;Lesson 10
élastique;élastique;11;auto_frequency,source_words_txt,auto_no_translation;élastique;Lesson 11
résistant;résistant;12;auto_frequency,source_words_txt,auto_no_translation;résistant;Lesson 12
la stratégie;la stratégie;1;auto_frequency,source_words_txt,auto_no_translation;la stratégie;Lesson 1
l'objectif;l'objectif;2;auto_frequency,source_words_txt,auto_no_translation;l'objectif;Lesson 2
la mission;la mission;3;auto_frequency,source_words_txt,auto_no_translation;la mission;Lesson 3
la priorité;la priorité;4;auto_frequency,source_words_txt,auto_no_translation;la priorité;Lesson 4
le défi;le défi;5;auto_frequency,source_words_txt,auto_no_translation;le défi;Lesson 5
l'opportunité;l'opportunité;6;auto_frequency,source_words_txt,auto_no_translation;l'opportunité;Lesson 6
la menace;la menace;7;auto_frequency,source_words_txt,auto_no_translation;la menace;Lesson 7
poursuivre;poursuivre;8;auto_frequency,source_words_txt,auto_no_translation;poursuivre;Lesson 8
cesser;cesser;9;auto_frequency,source_words_txt,auto_no_translation;cesser;Lesson 9
discrètement;discrètement;10;auto_frequency,source_words_txt,auto_no_translation;discrètement;Lesson 10
prudemment;prudemment;11;auto_frequency,source_words_txt,auto_no_translation;prudemment;Lesson 11
sincèrement;sincèrement;12;auto_frequency,source_words_txt,auto_no_translation;sincèrement;Lesson 12
la province;la province;1;auto_frequency,source_words_txt,auto_no_translation;la province;Lesson 1
le département;le département;2;auto_frequency,source_words_txt,auto_no_translation;le département;Lesson 2
la frontière;la frontière;3;auto_frequency,source_words_txt,auto_no_translation;la frontière;Lesson 3
enquêter;enquêter;4;auto_frequency,source_words_txt,auto_no_translation;enquêter;Lesson 4
repérer;repérer;5;auto_frequency,source_words_txt,auto_no_translation;repérer;Lesson 5
le carbone;le carbone;6;auto_frequency,source_words_txt,auto_no_translation;le carbone;Lesson 6
l'oxygène;l'oxygène;7;auto_frequency,source_words_txt,auto_no_translation;l'oxygène;Lesson 7
la cellule;la cellule;8;auto_frequency,source_words_txt,auto_no_translation;la cellule;Lesson 8
pénible;pénible;9;auto_frequency,source_words_txt,auto_no_translation;pénible;Lesson 9
exceptionnel;exceptionnel;10;auto_frequency,source_words_txt,auto_no_translation;exceptionnel;Lesson 10
la chaussée;la chaussée;11;auto_frequency,source_words_txt,auto_no_translation;la chaussée;Lesson 11
le carrefour;le carrefour;12;auto_frequency,source_words_txt,auto_no_translation;le carrefour;Lesson 12
soigneusement;soigneusement;1;auto_frequency,source_words_txt,auto_no_translation;soigneusement;Lesson 1
attentivement;attentivement;2;auto_frequency,source_words_txt,auto_no_translation;attentivement;Lesson 2
juger;juger;3;auto_frequency,source_words_txt,auto_no_translation;juger;Lesson 3
la puissance;la puissance;4;auto_frequency,source_words_txt,auto_no_translation;la puissance;Lesson 4
la résistance;la résistance;5;auto_frequency,source_words_txt,auto_no_translation;la résistance;Lesson 5
la capacité;la capacité;6;auto_frequency,source_words_txt,auto_no_translation;la capacité;Lesson 6
extrêmement;extrêmement;7;auto_frequency,source_words_txt,auto_no_translation;extrêmement;Lesson 7
la résidence;la résidence;8;auto_frequency,source_words_txt,auto_no_translation;la résidence;Lesson 8
le foyer;le foyer;9;auto_frequency,source_words_txt,auto_no_translation;le foyer;Lesson 9
le domicile;le domicile;10;auto_frequency,source_words_txt,auto_no_translation;le domicile;Lesson 10
le pavillon;le pavillon;11;auto_frequency,source_words_txt,auto_no_translation;le pavillon;Lesson 11
le duplex;le duplex;12;auto_frequency,source_words_txt,auto_no_translation;le duplex;Lesson 12
la mine;la mine;1;auto_frequency,source_words_txt,auto_no_translation;la mine;Lesson 1
la carrière;la carrière;2;auto_frequency,source_words_txt,auto_no_translation;la carrière;Lesson 2
le pétrole;le pétrole;3;auto_frequency,source_words_txt,auto_no_translation;le pétrole;Lesson 3
le charbon;le charbon;4;auto_frequency,source_words_txt,auto_no_translation;le charbon;Lesson 4
le réservoir;le réservoir;5;auto_frequency,source_words_txt,auto_no_translation;le réservoir;Lesson 5
la nappe;la nappe;6;auto_frequency,source_words_txt,auto_no_translation;la nappe;Lesson 6
individuellement;individuellement;7;auto_frequency,source_words_txt,auto_no_translation;individuellement;Lesson 7
le logiciel;le logiciel;8;auto_frequency,source_words_txt,auto_no_translation;le logiciel;Lesson 8
le matériel;le matériel;9;auto_frequency,source_words_txt,auto_no_translation;le matériel;Lesson 9
le fichier;le fichier;10;auto_frequency,source_words_txt,auto_no_translation;le fichier;Lesson 10
le navigateur;le navigateur;11;auto_frequency,source_words_txt,auto_no_translation;le navigateur;Lesson 11
le téléchargement;le téléchargement;12;auto_frequency,source_words_txt,auto_no_translation;le téléchargement;Lesson 12
la mise à jour;la mise à jour;1;auto_frequency,source_words_txt,auto_no_translation;la mise à jour;Lesson 1
la sauvegarde;la sauvegarde;2;auto_frequency,source_words_txt,auto_no_translation;la sauvegarde;Lesson 2
le stockage;le stockage;3;auto_frequency,source_words_txt,auto_no_translation;le stockage;Lesson 3
provoquer;provoquer;4;auto_frequency,source_words_txt,auto_no_translation;provoquer;Lesson 4
entraîner;entraîner;5;auto_frequency,source_words_txt,auto_no_translation;entraîner;Lesson 5
