Front;Back;LessonID;TopicTags;Family;Category
l'anthropologie;l'anthropologie;6;auto_frequency,source_words_txt,auto_no_translation;l'anthropologie;Lesson 6
le recensement;le recensement;7;auto_frequency,source_words_txt,auto_no_translation;le recensement;Lesson 7
pressentir;pressentir;8;auto_frequency,source_words_txt,auto_no_translation;pressentir;Lesson 8
le dépaysement;le dépaysement;9;auto_frequency,source_words_txt,auto_no_translation;le dépaysement;Lesson 9
l'expatriation;l'expatriation;10;auto_frequency,source_words_txt,auto_no_translation;l'expatriation;Lesson 10
le terroir;le terroir;11;auto_frequency,source_words_txt,auto_no_translation;le terroir;Lesson 11
mélancoliquement;mélancoliquement;12;auto_frequency,source_words_txt,auto_no_translation;mélancoliquement;Lesson 12
honteusement;honteusement;1;auto_frequency,source_words_txt,auto_no_translation;honteusement;Lesson 1
la sémantique;la sémantique;2;auto_frequency,source_words_txt,auto_no_translation;la sémantique;Lesson 2
la syntaxe;la syntaxe;3;auto_frequency,source_words_txt,auto_no_translation;la syntaxe;Lesson 3
la morphologie;la morphologie;4;auto_frequency,source_words_txt,auto_no_translation;la morphologie;Lesson 4
l'argot;l'argot;5;auto_frequency,source_words_txt,auto_no_translation;l'argot;Lesson 5
le néologisme;le néologisme;6;auto_frequency,source_words_txt,auto_no_translation;le néologisme;Lesson 6
élucider;élucider;7;auto_frequency,source_words_txt,auto_no_translation;élucider;Lesson 7
démystifier;démystifier;8;auto_frequency,source_words_txt,auto_no_translation;démystifier;Lesson 8
expliciter;expliciter;9;auto_frequency,source_words_txt,auto_no_translation;expliciter;Lesson 9
l'extase;l'extase;10;auto_frequency,source_words_txt,auto_no_translation;l'extase;Lesson 10
l'euphorie;l'euphorie;11;auto_frequency,source_words_txt,auto_no_translation;l'euphorie;Lesson 11
le ravissement;le ravissement;12;auto_frequency,source_words_txt,auto_no_translation;le ravissement;Lesson 12
la jubilation;la jubilation;1;auto_frequency,source_words_txt,auto_no_translation;la jubilation;Lesson 1
cyniquement;cyniquement;2;auto_frequency,source_words_txt,auto_no_translation;cyniquement;Lesson 2
dédaigneusement;dédaigneusement;3;auto_frequency,source_words_txt,auto_no_translation;dédaigneusement;Lesson 3
ardemment;ardemment;4;auto_frequency,source_words_txt,auto_no_translation;ardemment;Lesson 4
le vestige;le vestige;5;auto_frequency,source_words_txt,auto_no_translation;le vestige;Lesson 5
l'artefact;l'artefact;6;auto_frequency,source_words_txt,auto_no_translation;l'artefact;Lesson 6
la strate;la strate;7;auto_frequency,source_words_txt,auto_no_translation;la strate;Lesson 7
exhumer;exhumer;8;auto_frequency,source_words_txt,auto_no_translation;exhumer;Lesson 8
répertorier;répertorier;9;auto_frequency,source_words_txt,auto_no_translation;répertorier;Lesson 9
l'escroquerie;l'escroquerie;10;auto_frequency,source_words_txt,auto_no_translation;l'escroquerie;Lesson 10
l'abus de pouvoir;l'abus de pouvoir;11;auto_frequency,source_words_txt,auto_no_translation;l'abus de pouvoir;Lesson 11
le trafic d'influence;le trafic d'influence;12;auto_frequency,source_words_txt,auto_no_translation;le trafic d'influence;Lesson 12
corrompre;corrompre;1;auto_frequency,source_words_txt,auto_no_translation;corrompre;Lesson 1
soudoyer;soudoyer;2;auto_frequency,source_words_txt,auto_no_translation;soudoyer;Lesson 2
duper;duper;3;auto_frequency,source_words_txt,auto_no_translation;duper;Lesson 3
superbement;superbement;4;auto_frequency,source_words_txt,auto_no_translation;superbement;Lesson 4
décentement;décentement;5;auto_frequency,source_words_txt,auto_no_translation;décentement;Lesson 5
l'antithèse;l'antithèse;6;auto_frequency,source_words_txt,auto_no_translation;l'antithèse;Lesson 6
réfuter;réfuter;7;auto_frequency,source_words_txt,auto_no_translation;réfuter;Lesson 7
objecter;objecter;8;auto_frequency,source_words_txt,auto_no_translation;objecter;Lesson 8
la prérogative;la prérogative;9;auto_frequency,source_words_txt,auto_no_translation;la prérogative;Lesson 9
l'ascendant;l'ascendant;10;auto_frequency,source_words_txt,auto_no_translation;l'ascendant;Lesson 10
muter;muter;11;auto_frequency,source_words_txt,auto_no_translation;muter;Lesson 11
amender;amender;12;auto_frequency,source_words_txt,auto_no_translation;amender;Lesson 12
le non-sens;le non-sens;1;auto_frequency,source_words_txt,auto_no_translation;le non-sens;Lesson 1
furtivement;furtivement;2;auto_frequency,source_words_txt,auto_no_translation;furtivement;Lesson 2
clandestinement;clandestinement;3;auto_frequency,source_words_txt,auto_no_translation;clandestinement;Lesson 3
l'utopie;l'utopie;4;auto_frequency,source_words_txt,auto_no_translation;l'utopie;Lesson 4
le mirage;le mirage;5;auto_frequency,source_words_txt,auto_no_translation;le mirage;Lesson 5
démentir;démentir;6;auto_frequency,source_words_txt,auto_no_translation;démentir;Lesson 6
minutieusement;minutieusement;7;auto_frequency,source_words_txt,auto_no_translation;minutieusement;Lesson 7
ébaucher;ébaucher;8;auto_frequency,source_words_txt,auto_no_translation;ébaucher;Lesson 8
le spécimen;le spécimen;9;auto_frequency,source_words_txt,auto_no_translation;le spécimen;Lesson 9
l'assimilation;l'assimilation;10;auto_frequency,source_words_txt,auto_no_translation;l'assimilation;Lesson 10
la sécrétion;la sécrétion;11;auto_frequency,source_words_txt,auto_no_translation;la sécrétion;Lesson 11
désagréger;désagréger;12;auto_frequency,source_words_txt,auto_no_translation;désagréger;Lesson 12
agglomérer;agglomérer;1;auto_frequency,source_words_txt,auto_no_translation;agglomérer;Lesson 1
amalgamer;amalgamer;2;auto_frequency,source_words_txt,auto_no_translation;amalgamer;Lesson 2
la répression;la répression;3;auto_frequency,source_words_txt,auto_no_translation;la répression;Lesson 3
la plénitude;la plénitude;4;auto_frequency,source_words_txt,auto_no_translation;la plénitude;Lesson 4
la quiétude;la quiétude;5;auto_frequency,source_words_txt,auto_no_translation;la quiétude;Lesson 5
somptueusement;somptueusement;6;auto_frequency,source_words_txt,auto_no_translation;somptueusement;Lesson 6
esthétiquement;esthétiquement;7;auto_frequency,source_words_txt,auto_no_translation;esthétiquement;Lesson 7
la connotation;la connotation;8;auto_frequency,source_words_txt,auto_no_translation;la connotation;Lesson 8
la dénotation;la dénotation;9;auto_frequency,source_words_txt,auto_no_translation;la dénotation;Lesson 9
subvertir;subvertir;10;auto_frequency,source_words_txt,auto_no_translation;subvertir;Lesson 10
éroder;éroder;11;auto_frequency,source_words_txt,auto_no_translation;éroder;Lesson 11
ébranler;ébranler;12;auto_frequency,source_words_txt,auto_no_translation;ébranler;Lesson 12
contrecarrer;contrecarrer;1;auto_frequency,source_words_txt,auto_no_translation;contrecarrer;Lesson 1
l'opacité;l'opacité;2;auto_frequency,source_words_txt,auto_no_translation;l'opacité;Lesson 2
la limpidité;la limpidité;3;auto_frequency,source_words_txt,auto_no_translation;la limpidité;Lesson 3
la pénombre;la pénombre;4;auto_frequency,source_words_txt,auto_no_translation;la pénombre;Lesson 4
drastiquement;drastiquement;5;auto_frequency,source_words_txt,auto_no_translation;drastiquement;Lesson 5
la résonance;la résonance;6;auto_frequency,source_words_txt,auto_no_translation;la résonance;Lesson 6
l'oscillation;l'oscillation;7;auto_frequency,source_words_txt,auto_no_translation;l'oscillation;Lesson 7
exhorter;exhorter;8;auto_frequency,source_words_txt,auto_no_translation;exhorter;Lesson 8
la ferveur;la ferveur;9;auto_frequency,source_words_txt,auto_no_translation;la ferveur;Lesson 9
l'ardeur;l'ardeur;10;auto_frequency,source_words_txt,auto_no_translation;l'ardeur;Lesson 10
le discernement;le discernement;11;auto_frequency,source_words_txt,auto_no_translation;le discernement;Lesson 11
la clairvoyance;la clairvoyance;12;auto_frequency,source_words_txt,auto_no_translation;la clairvoyance;Lesson 12
la prémonition;la prémonition;1;auto_frequency,source_words_txt,auto_no_translation;la prémonition;Lesson 1
la pulsion;la pulsion;2;auto_frequency,source_words_txt,auto_no_translation;la pulsion;Lesson 2
divulguer;divulguer;3;auto_frequency,source_words_txt,auto_no_translation;divulguer;Lesson 3
la futilité;la futilité;4;auto_frequency,source_words_txt,auto_no_translation;la futilité;Lesson 4
la bagatelle;la bagatelle;5;auto_frequency,source_words_txt,auto_no_translation;la bagatelle;Lesson 5
assidûment;assidûment;6;auto_frequency,source_words_txt,auto_no_translation;assidûment;Lesson 6
l'allitération;l'allitération;7;auto_frequency,source_words_txt,auto_no_translation;l'allitération;Lesson 7
hâter;hâter;8;auto_frequency,source_words_txt,auto_no_translation;hâter;Lesson 8
le népotisme;le népotisme;9;auto_frequency,source_words_txt,auto_no_translation;le népotisme;Lesson 9
le clientélisme;le clientélisme;10;auto_frequency,source_words_txt,auto_no_translation;le clientélisme;Lesson 10
la malversation;la malversation;11;auto_frequency,source_words_txt,auto_no_translation;la malversation;Lesson 11
indistinctement;indistinctement;12;auto_frequency,source_words_txt,auto_no_translation;indistinctement;Lesson 12
le corollaire;le corollaire;1;auto_frequency,source_words_txt,auto_no_translation;le corollaire;Lesson 1
l'abstraction;l'abstraction;2;auto_frequency,source_words_txt,auto_no_translation;l'abstraction;Lesson 2
l'apathie;l'apathie;3;auto_frequency,source_words_txt,auto_no_translation;l'apathie;Lesson 3
l'indolence;l'indolence;4;auto_frequency,source_words_txt,auto_no_translation;l'indolence;Lesson 4
la lassitude;la lassitude;5;auto_frequency,source_words_txt,auto_no_translation;la lassitude;Lesson 5
incidemment;incidemment;6;auto_frequency,source_words_txt,auto_no_translation;incidemment;Lesson 6
fortuitement;fortuitement;7;auto_frequency,source_words_txt,auto_no_translation;fortuitement;Lesson 7
le nihilisme;le nihilisme;8;auto_frequency,source_words_txt,auto_no_translation;le nihilisme;Lesson 8
l'hédonisme;l'hédonisme;9;auto_frequency,source_words_txt,auto_no_translation;l'hédonisme;Lesson 9
pérenniser;pérenniser;10;auto_frequency,source_words_txt,auto_no_translation;pérenniser;Lesson 10
l'assertion;l'assertion;11;auto_frequency,source_words_txt,auto_no_translation;l'assertion;Lesson 11
la partialité;la partialité;12;auto_frequency,source_words_txt,auto_no_translation;la partialité;Lesson 12
l'équité;l'équité;1;auto_frequency,source_words_txt,auto_no_translation;l'équité;Lesson 1
la droiture;la droiture;2;auto_frequency,source_words_txt,auto_no_translation;la droiture;Lesson 2
délibérer;délibérer;3;auto_frequency,source_words_txt,auto_no_translation;délibérer;Lesson 3
statuer;statuer;4;auto_frequency,source_words_txt,auto_no_translation;statuer;Lesson 4
légiférer;légiférer;5;auto_frequency,source_words_txt,auto_no_translation;légiférer;Lesson 5
édicter;édicter;6;auto_frequency,source_words_txt,auto_no_translation;édicter;Lesson 6
révoquer;révoquer;7;auto_frequency,source_words_txt,auto_no_translation;révoquer;Lesson 7
l'incrédulité;l'incrédulité;8;auto_frequency,source_words_txt,auto_no_translation;l'incrédulité;Lesson 8
la défiance;la défiance;9;auto_frequency,source_words_txt,auto_no_translation;la défiance;Lesson 9
la crédulité;la crédulité;10;auto_frequency,source_words_txt,auto_no_translation;la crédulité;Lesson 10
métaphoriquement;métaphoriquement;11;auto_frequency,source_words_txt,auto_no_translation;métaphoriquement;Lesson 11
la concorde;la concorde;12;auto_frequency,source_words_txt,auto_no_translation;la concorde;Lesson 12
l'aliénation;l'aliénation;1;auto_frequency,source_words_txt,auto_no_translation;l'aliénation;Lesson 1
la ségrégation;la ségrégation;2;auto_frequency,source_words_txt,auto_no_translation;la ségrégation;Lesson 2
férocement;férocement;3;auto_frequency,source_words_txt,auto_no_translation;férocement;Lesson 3
impitoyablement;impitoyablement;4;auto_frequency,source_words_txt,auto_no_translation;impitoyablement;Lesson 4
insensiblement;insensiblement;5;auto_frequency,source_words_txt,auto_no_translation;insensiblement;Lesson 5
exacerber;exacerber;6;auto_frequency,source_words_txt,auto_no_translation;exacerber;Lesson 6
tempérer;tempérer;7;auto_frequency,source_words_txt,auto_no_translation;tempérer;Lesson 7
la jurisprudence;la jurisprudence;8;auto_frequency,source_words_txt,auto_no_translation;la jurisprudence;Lesson 8
l'alinéa;l'alinéa;9;auto_frequency,source_words_txt,auto_no_translation;l'alinéa;Lesson 9
la métaphysique;la métaphysique;10;auto_frequency,source_words_txt,auto_no_translation;la métaphysique;Lesson 10
la dialectique;la dialectique;11;auto_frequency,source_words_txt,auto_no_translation;la dialectique;Lesson 11
la rhétorique;la rhétorique;12;auto_frequency,source_words_txt,auto_no_translation;la rhétorique;Lesson 12
corréler;corréler;1;auto_frequency,source_words_txt,auto_no_translation;corréler;Lesson 1
imbriquer;imbriquer;2;auto_frequency,source_words_txt,auto_no_translation;imbriquer;Lesson 2
le prisme;le prisme;3;auto_frequency,source_words_txt,auto_no_translation;le prisme;Lesson 3
obsolète;obsolète;4;auto_frequency,source_words_txt,auto_no_translation;obsolète;Lesson 4
archaïque;archaïque;5;auto_frequency,source_words_txt,auto_no_translation;archaïque;Lesson 5
avant-gardiste;avant-gardiste;6;auto_frequency,source_words_txt,auto_no_translation;avant-gardiste;Lesson 6
l'amertume;l'amertume;7;auto_frequency,source_words_txt,auto_no_translation;l'amertume;Lesson 7
la rancœur;la rancœur;8;auto_frequency,source_words_txt,auto_no_translation;la rancœur;Lesson 8
l'antipathie;l'antipathie;9;auto_frequency,source_words_txt,auto_no_translation;l'antipathie;Lesson 9
le prolétariat;le prolétariat;10;auto_frequency,source_words_txt,auto_no_translation;le prolétariat;Lesson 10
la caste;la caste;11;auto_frequency,source_words_txt,auto_no_translation;la caste;Lesson 11
la pragmatique;la pragmatique;12;auto_frequency,source_words_txt,auto_no_translation;la pragmatique;Lesson 12
prôner;prôner;1;auto_frequency,source_words_txt,auto_no_translation;prôner;Lesson 1
alléguer;alléguer;2;auto_frequency,source_words_txt,auto_no_translation;alléguer;Lesson 2
le clair-obscur;le clair-obscur;3;auto_frequency,source_words_txt,auto_no_translation;le clair-obscur;Lesson 3
le repentir;le repentir;4;auto_frequency,source_words_txt,auto_no_translation;le repentir;Lesson 4
l'ébauche;l'ébauche;5;auto_frequency,source_words_txt,auto_no_translation;l'ébauche;Lesson 5
le bas-relief;le bas-relief;6;auto_frequency,source_words_txt,auto_no_translation;le bas-relief;Lesson 6
entériner;entériner;7;auto_frequency,source_words_txt,auto_no_translation;entériner;Lesson 7
récuser;récuser;8;auto_frequency,source_words_txt,auto_no_translation;récuser;Lesson 8
adjuger;adjuger;9;auto_frequency,source_words_txt,auto_no_translation;adjuger;Lesson 9
le prédicat;le prédicat;10;auto_frequency,source_words_txt,auto_no_translation;le prédicat;Lesson 10
la maxime;la maxime;11;auto_frequency,source_words_txt,auto_no_translation;la maxime;Lesson 11
vaillamment;vaillamment;12;auto_frequency,source_words_txt,auto_no_translation;vaillamment;Lesson 12
la décadence;la décadence;1;auto_frequency,source_words_txt,auto_no_translation;la décadence;Lesson 1
l'obsolescence;l'obsolescence;2;auto_frequency,source_words_txt,auto_no_translation;l'obsolescence;Lesson 2
la résurrection;la résurrection;3;auto_frequency,source_words_txt,auto_no_translation;la résurrection;Lesson 3
l'apogée;l'apogée;4;auto_frequency,source_words_txt,auto_no_translation;l'apogée;Lesson 4
stigmatiser;stigmatiser;5;auto_frequency,source_words_txt,auto_no_translation;stigmatiser;Lesson 5
estampiller;estampiller;6;auto_frequency,source_words_txt,auto_no_translation;estampiller;Lesson 6
patent;patent;7;auto_frequency,source_words_txt,auto_no_translation;patent;Lesson 7
notoire;notoire;8;auto_frequency,source_words_txt,auto_no_translation;notoire;Lesson 8
limpide;limpide;9;auto_frequency,source_words_txt,auto_no_translation;limpide;Lesson 9
l'exemption;l'exemption;10;auto_frequency,source_words_txt,auto_no_translation;l'exemption;Lesson 10
l'amnistie;l'amnistie;11;auto_frequency,source_words_txt,auto_no_translation;l'amnistie;Lesson 11
la clémence;la clémence;12;auto_frequency,source_words_txt,auto_no_translation;la clémence;Lesson 12
transgresser;transgresser;1;auto_frequency,source_words_txt,auto_no_translation;transgresser;Lesson 1
enfreindre;enfreindre;2;auto_frequency,source_words_txt,auto_no_translation;enfreindre;Lesson 2
outrepasser;outrepasser;3;auto_frequency,source_words_txt,auto_no_translation;outrepasser;Lesson 3
déroger;déroger;4;auto_frequency,source_words_txt,auto_no_translation;déroger;Lesson 4
insidieusement;insidieusement;5;auto_frequency,source_words_txt,auto_no_translation;insidieusement;Lesson 5
l'adéquation;l'adéquation;6;auto_frequency,source_words_txt,auto_no_translation;l'adéquation;Lesson 6
pervertir;pervertir;7;auto_frequency,source_words_txt,auto_no_translation;pervertir;Lesson 7
dénaturer;dénaturer;8;auto_frequency,source_words_txt,auto_no_translation;dénaturer;Lesson 8
travestir;travestir;9;auto_frequency,source_words_txt,auto_no_translation;travestir;Lesson 9
la ténacité;la ténacité;10;auto_frequency,source_words_txt,auto_no_translation;la ténacité;Lesson 10
l'obstination;l'obstination;11;auto_frequency,source_words_txt,auto_no_translation;l'obstination;Lesson 11
l'acharnement;l'acharnement;12;auto_frequency,source_words_txt,auto_no_translation;l'acharnement;Lesson 12
l'assiduité;l'assiduité;1;auto_frequency,source_words_txt,auto_no_translation;l'assiduité;Lesson 1
la diligence;la diligence;2;auto_frequency,source_words_txt,auto_no_translation;la diligence;Lesson 2
la promptitude;la promptitude;3;auto_frequency,source_words_txt,auto_no_translation;la promptitude;Lesson 3
proscrire;proscrire;4;auto_frequency,source_words_txt,auto_no_translation;proscrire;Lesson 4
évincer;évincer;5;auto_frequency,source_words_txt,auto_no_translation;évincer;Lesson 5
renier;renier;6;auto_frequency,source_words_txt,auto_no_translation;renier;Lesson 6
désavouer;désavouer;7;auto_frequency,source_words_txt,auto_no_translation;désavouer;Lesson 7
consciencieusement;consciencieusement;8;auto_frequency,source_words_txt,auto_no_translation;consciencieusement;Lesson 8
la précarité;la précarité;9;auto_frequency,source_words_txt,auto_no_translation;la précarité;Lesson 9
la détresse;la détresse;10;auto_frequency,source_words_txt,auto_no_translation;la détresse;Lesson 10
l'adversité;l'adversité;11;auto_frequency,source_words_txt,auto_no_translation;l'adversité;Lesson 11
le tourment;le tourment;12;auto_frequency,source_words_txt,auto_no_translation;le tourment;Lesson 12
le faste;le faste;1;auto_frequency,source_words_txt,auto_no_translation;le faste;Lesson 1
la splendeur;la splendeur;2;auto_frequency,source_words_txt,auto_no_translation;la splendeur;Lesson 2
la décence;la décence;3;auto_frequency,source_words_txt,auto_no_translation;la décence;Lesson 3
invariablement;invariablement;4;auto_frequency,source_words_txt,auto_no_translation;invariablement;Lesson 4
l'ambivalence;l'ambivalence;5;auto_frequency,source_words_txt,auto_no_translation;l'ambivalence;Lesson 5
l'équivoque;l'équivoque;6;auto_frequency,source_words_txt,auto_no_translation;l'équivoque;Lesson 6
dévisager;dévisager;7;auto_frequency,source_words_txt,auto_no_translation;dévisager;Lesson 7
le cynisme;le cynisme;8;auto_frequency,source_words_txt,auto_no_translation;le cynisme;Lesson 8
incidentellement;incidentellement;9;auto_frequency,source_words_txt,auto_no_translation;incidentellement;Lesson 9
résilier;résilier;10;auto_frequency,source_words_txt,auto_no_translation;résilier;Lesson 10
le génome;le génome;11;auto_frequency,source_words_txt,auto_no_translation;le génome;Lesson 11
l'hérédité;l'hérédité;12;auto_frequency,source_words_txt,auto_no_translation;l'hérédité;Lesson 12
le séquençage;le séquençage;1;auto_frequency,source_words_txt,auto_no_translation;le séquençage;Lesson 1
agglutiner;agglutiner;2;auto_frequency,source_words_txt,auto_no_translation;agglutiner;Lesson 2
l'acquittement;l'acquittement;3;auto_frequency,source_words_txt,auto_no_translation;l'acquittement;Lesson 3
marginaliser;marginaliser;4;auto_frequency,source_words_txt,auto_no_translation;marginaliser;Lesson 4
le plasma;le plasma;5;auto_frequency,source_words_txt,auto_no_translation;le plasma;Lesson 5
la fission;la fission;6;auto_frequency,source_words_txt,auto_no_translation;la fission;Lesson 6
l'enzyme;l'enzyme;7;auto_frequency,source_words_txt,auto_no_translation;l'enzyme;Lesson 7
le lipide;le lipide;8;auto_frequency,source_words_txt,auto_no_translation;le lipide;Lesson 8
le glucide;le glucide;9;auto_frequency,source_words_txt,auto_no_translation;le glucide;Lesson 9
fragmenter;fragmenter;10;auto_frequency,source_words_txt,auto_no_translation;fragmenter;Lesson 10
le parallélisme;le parallélisme;11;auto_frequency,source_words_txt,auto_no_translation;le parallélisme;Lesson 11
la corrélation;la corrélation;12;auto_frequency,source_words_txt,auto_no_translation;la corrélation;Lesson 12
la stagnation;la stagnation;1;auto_frequency,source_words_txt,auto_no_translation;la stagnation;Lesson 1
la volatilité;la volatilité;2;auto_frequency,source_words_txt,auto_no_translation;la volatilité;Lesson 2
s'acharner;s'acharner;3;auto_frequency,source_words_txt,auto_no_translation;s'acharner;Lesson 3
expertiser;expertiser;4;auto_frequency,source_words_txt,auto_no_translation;expertiser;Lesson 4
ausculter;ausculter;5;auto_frequency,source_words_txt,auto_no_translation;ausculter;Lesson 5
l'intégrisme;l'intégrisme;6;auto_frequency,source_words_txt,auto_no_translation;l'intégrisme;Lesson 6
l'intransigeance;l'intransigeance;7;auto_frequency,source_words_txt,auto_no_translation;l'intransigeance;Lesson 7
l'adage;l'adage;8;auto_frequency,source_words_txt,auto_no_translation;l'adage;Lesson 8
rétorquer;rétorquer;9;auto_frequency,source_words_txt,auto_no_translation;rétorquer;Lesson 9
la thermodynamique;la thermodynamique;10;auto_frequency,source_words_txt,auto_no_translation;la thermodynamique;Lesson 10
la conduction;la conduction;11;auto_frequency,source_words_txt,auto_no_translation;la conduction;Lesson 11
catégoriser;catégoriser;12;auto_frequency,source_words_txt,auto_no_translation;catégoriser;Lesson 12
hiérarchiser;hiérarchiser;1;auto_frequency,source_words_txt,auto_no_translation;hiérarchiser;Lesson 1
l'isotherme;l'isotherme;2;auto_frequency,source_words_txt,auto_no_translation;l'isotherme;Lesson 2
la cinétique;la cinétique;3;auto_frequency,source_words_txt,auto_no_translation;la cinétique;Lesson 3
la récursion;la récursion;4;auto_frequency,source_words_txt,auto_no_translation;la récursion;Lesson 4
l'itération;l'itération;5;auto_frequency,source_words_txt,auto_no_translation;l'itération;Lesson 5
le compilateur;le compilateur;6;auto_frequency,source_words_txt,auto_no_translation;le compilateur;Lesson 6
la gentrification;la gentrification;7;auto_frequency,source_words_txt,auto_no_translation;la gentrification;Lesson 7
l'embourgeoisement;l'embourgeoisement;8;auto_frequency,source_words_txt,auto_no_translation;l'embourgeoisement;Lesson 8
le déclassement;le déclassement;9;auto_frequency,source_words_txt,auto_no_translation;le déclassement;Lesson 9
la stratification;la stratification;10;auto_frequency,source_words_txt,auto_no_translation;la stratification;Lesson 10
divaguer;divaguer;11;auto_frequency,source_words_txt,auto_no_translation;divaguer;Lesson 11
cheminer;cheminer;12;auto_frequency,source_words_txt,auto_no_translation;cheminer;Lesson 12
arpenter;arpenter;1;auto_frequency,source_words_txt,auto_no_translation;arpenter;Lesson 1
sillonner;sillonner;2;auto_frequency,source_words_txt,auto_no_translation;sillonner;Lesson 2
compulsivement;compulsivement;3;auto_frequency,source_words_txt,auto_no_translation;compulsivement;Lesson 3
obsessionnellement;obsessionnellement;4;auto_frequency,source_words_txt,auto_no_translation;obsessionnellement;Lesson 4
la cryptographie;la cryptographie;5;auto_frequency,source_words_txt,auto_no_translation;la cryptographie;Lesson 5
le chiffrement;le chiffrement;6;auto_frequency,source_words_txt,auto_no_translation;le chiffrement;Lesson 6
la clé de voûte;la clé de voûte;7;auto_frequency,source_words_txt,auto_no_translation;la clé de voûte;Lesson 7
l'architecture réseau;l'architecture réseau;8;auto_frequency,source_words_txt,auto_no_translation;l'architecture réseau;Lesson 8
le serveur proxy;le serveur proxy;9;auto_frequency,source_words_txt,auto_no_translation;le serveur proxy;Lesson 9
estomper;estomper;10;auto_frequency,source_words_txt,auto_no_translation;estomper;Lesson 10
éclipser;éclipser;11;auto_frequency,source_words_txt,auto_no_translation;éclipser;Lesson 11
l'indexation;l'indexation;12;auto_frequency,source_words_txt,auto_no_translation;l'indexation;Lesson 12
la nomenclature;la nomenclature;1;auto_frequency,source_words_txt,auto_no_translation;la nomenclature;Lesson 1
la typologie;la typologie;2;auto_frequency,source_words_txt,auto_no_translation;la typologie;Lesson 2
le glossaire;le glossaire;3;auto_frequency,source_words_txt,auto_no_translation;le glossaire;Lesson 3
inflexiblement;inflexiblement;4;auto_frequency,source_words_txt,auto_no_translation;inflexiblement;Lesson 4
inexorablement;inexorablement;5;auto_frequency,source_words_txt,auto_no_translation;inexorablement;Lesson 5
sacraliser;sacraliser;6;auto_frequency,source_words_txt,auto_no_translation;sacraliser;Lesson 6
indéniablement;indéniablement;7;auto_frequency,source_words_txt,auto_no_translation;indéniablement;Lesson 7
incontestablement;incontestablement;8;auto_frequency,source_words_txt,auto_no_translation;incontestablement;Lesson 8
assurément;assurément;9;auto_frequency,source_words_txt,auto_no_translation;assurément;Lesson 9
subordonner;subordonner;10;auto_frequency,source_words_txt,auto_no_translation;subordonner;Lesson 10
assujettir;assujettir;11;auto_frequency,source_words_txt,auto_no_translation;assujettir;Lesson 11
tyranniser;tyranniser;12;auto_frequency,source_words_txt,auto_no_translation;tyranniser;Lesson 12
disséquer;disséquer;1;auto_frequency,source_words_txt,auto_no_translation;disséquer;Lesson 1
théoriser;théoriser;2;auto_frequency,source_words_txt,auto_no_translation;théoriser;Lesson 2
le protectorat;le protectorat;3;auto_frequency,source_words_txt,auto_no_translation;le protectorat;Lesson 3
l'ingérence;l'ingérence;4;auto_frequency,source_words_txt,auto_no_translation;l'ingérence;Lesson 4
la psyché;la psyché;5;auto_frequency,source_words_txt,auto_no_translation;la psyché;Lesson 5
le psychisme;le psychisme;6;auto_frequency,source_words_txt,auto_no_translation;le psychisme;Lesson 6
le subconscient;le subconscient;7;auto_frequency,source_words_txt,auto_no_translation;le subconscient;Lesson 7
la névrose;la névrose;8;auto_frequency,source_words_txt,auto_no_translation;la névrose;Lesson 8
la psychose;la psychose;9;auto_frequency,source_words_txt,auto_no_translation;la psychose;Lesson 9
le refoulement;le refoulement;10;auto_frequency,source_words_txt,auto_no_translation;le refoulement;Lesson 10
l'avenant;l'avenant;11;auto_frequency,source_words_txt,auto_no_translation;l'avenant;Lesson 11
la stipulation;la stipulation;12;auto_frequency,source_words_txt,auto_no_translation;la stipulation;Lesson 12
la sédimentation;la sédimentation;1;auto_frequency,source_words_txt,auto_no_translation;la sédimentation;Lesson 1
l'altération;l'altération;2;auto_frequency,source_words_txt,auto_no_translation;l'altération;Lesson 2
la désintégration;la désintégration;3;auto_frequency,source_words_txt,auto_no_translation;la désintégration;Lesson 3
l'effritement;l'effritement;4;auto_frequency,source_words_txt,auto_no_translation;l'effritement;Lesson 4
la dissolution;la dissolution;5;auto_frequency,source_words_txt,auto_no_translation;la dissolution;Lesson 5
la marque déposée;la marque déposée;6;auto_frequency,source_words_txt,auto_no_translation;la marque déposée;Lesson 6
la contrefaçon;la contrefaçon;7;auto_frequency,source_words_txt,auto_no_translation;la contrefaçon;Lesson 7
la redevance;la redevance;8;auto_frequency,source_words_txt,auto_no_translation;la redevance;Lesson 8
le secret industriel;le secret industriel;9;auto_frequency,source_words_txt,auto_no_translation;le secret industriel;Lesson 9
consigner;consigner;10;auto_frequency,source_words_txt,auto_no_translation;consigner;Lesson 10
conceptuellement;conceptuellement;11;auto_frequency,source_words_txt,auto_no_translation;conceptuellement;Lesson 11
la torpeur;la torpeur;12;auto_frequency,source_words_txt,auto_no_translation;la torpeur;Lesson 12
réprouver;réprouver;1;auto_frequency,source_words_txt,auto_no_translation;réprouver;Lesson 1
fustiger;fustiger;2;auto_frequency,source_words_txt,auto_no_translation;fustiger;Lesson 2
calomnier;calomnier;3;auto_frequency,source_words_txt,auto_no_translation;calomnier;Lesson 3
conceptualiser;conceptualiser;4;auto_frequency,source_words_txt,auto_no_translation;conceptualiser;Lesson 4
systématiser;systématiser;5;auto_frequency,source_words_txt,auto_no_translation;systématiser;Lesson 5
