Front;Back;LessonID;TopicTags;Family;Category
le réchauffement;le réchauffement;3;auto_frequency,source_words_txt,auto_no_translation;le réchauffement;Lesson 3
l'effet de serre;l'effet de serre;4;auto_frequency,source_words_txt,auto_no_translation;l'effet de serre;Lesson 4
financer;financer;5;auto_frequency,source_words_txt,auto_no_translation;financer;Lesson 5
épargner;épargner;6;auto_frequency,source_words_txt,auto_no_translation;épargner;Lesson 6
la sagesse;la sagesse;7;auto_frequency,source_words_txt,auto_no_translation;la sagesse;Lesson 7
l'audace;l'audace;8;auto_frequency,source_words_txt,auto_no_translation;l'audace;Lesson 8
l'humilité;l'humilité;9;auto_frequency,source_words_txt,auto_no_translation;l'humilité;Lesson 9
la sincérité;la sincérité;10;auto_frequency,source_words_txt,auto_no_translation;la sincérité;Lesson 10
la franchise;la franchise;11;auto_frequency,source_words_txt,auto_no_translation;la franchise;Lesson 11
procéder;procéder;12;auto_frequency,source_words_txt,auto_no_translation;procéder;Lesson 12
provenir;provenir;1;auto_frequency,source_words_txt,auto_no_translation;provenir;Lesson 1
détenir;détenir;2;auto_frequency,source_words_txt,auto_no_translation;détenir;Lesson 2
l'harmonie;l'harmonie;3;auto_frequency,source_words_txt,auto_no_translation;l'harmonie;Lesson 3
la stabilité;la stabilité;4;auto_frequency,source_words_txt,auto_no_translation;la stabilité;Lesson 4
rigoureusement;rigoureusement;5;auto_frequency,source_words_txt,auto_no_translation;rigoureusement;Lesson 5
approximativement;approximativement;6;auto_frequency,source_words_txt,auto_no_translation;approximativement;Lesson 6
subitement;subitement;7;auto_frequency,source_words_txt,auto_no_translation;subitement;Lesson 7
le mécanisme;le mécanisme;8;auto_frequency,source_words_txt,auto_no_translation;le mécanisme;Lesson 8
le schéma;le schéma;9;auto_frequency,source_words_txt,auto_no_translation;le schéma;Lesson 9
structurer;structurer;10;auto_frequency,source_words_txt,auto_no_translation;structurer;Lesson 10
coordonner;coordonner;11;auto_frequency,source_words_txt,auto_no_translation;coordonner;Lesson 11
administrer;administrer;12;auto_frequency,source_words_txt,auto_no_translation;administrer;Lesson 12
anticiper;anticiper;1;auto_frequency,source_words_txt,auto_no_translation;anticiper;Lesson 1
exécuter;exécuter;2;auto_frequency,source_words_txt,auto_no_translation;exécuter;Lesson 2
la dépression;la dépression;3;auto_frequency,source_words_txt,auto_no_translation;la dépression;Lesson 3
le deuil;le deuil;4;auto_frequency,source_words_txt,auto_no_translation;le deuil;Lesson 4
le complexe;le complexe;5;auto_frequency,source_words_txt,auto_no_translation;le complexe;Lesson 5
le réflexe;le réflexe;6;auto_frequency,source_words_txt,auto_no_translation;le réflexe;Lesson 6
froidement;froidement;7;auto_frequency,source_words_txt,auto_no_translation;froidement;Lesson 7
brutalement;brutalement;8;auto_frequency,source_words_txt,auto_no_translation;brutalement;Lesson 8
alerter;alerter;9;auto_frequency,source_words_txt,auto_no_translation;alerter;Lesson 9
désigner;désigner;10;auto_frequency,source_words_txt,auto_no_translation;désigner;Lesson 10
l'itinéraire;l'itinéraire;11;auto_frequency,source_words_txt,auto_no_translation;l'itinéraire;Lesson 11
intensément;intensément;12;auto_frequency,source_words_txt,auto_no_translation;intensément;Lesson 12
excessivement;excessivement;1;auto_frequency,source_words_txt,auto_no_translation;excessivement;Lesson 1
modérément;modérément;2;auto_frequency,source_words_txt,auto_no_translation;modérément;Lesson 2
exclusivement;exclusivement;3;auto_frequency,source_words_txt,auto_no_translation;exclusivement;Lesson 3
la biodiversité;la biodiversité;4;auto_frequency,source_words_txt,auto_no_translation;la biodiversité;Lesson 4
l'écosystème;l'écosystème;5;auto_frequency,source_words_txt,auto_no_translation;l'écosystème;Lesson 5
la conservation;la conservation;6;auto_frequency,source_words_txt,auto_no_translation;la conservation;Lesson 6
le gaz à effet de serre;le gaz à effet de serre;7;auto_frequency,source_words_txt,auto_no_translation;le gaz à effet de serre;Lesson 7
la déforestation;la déforestation;8;auto_frequency,source_words_txt,auto_no_translation;la déforestation;Lesson 8
exploiter;exploiter;9;auto_frequency,source_words_txt,auto_no_translation;exploiter;Lesson 9
extraire;extraire;10;auto_frequency,source_words_txt,auto_no_translation;extraire;Lesson 10
optimiser;optimiser;11;auto_frequency,source_words_txt,auto_no_translation;optimiser;Lesson 11
épuiser;épuiser;12;auto_frequency,source_words_txt,auto_no_translation;épuiser;Lesson 12
renouveler;renouveler;1;auto_frequency,source_words_txt,auto_no_translation;renouveler;Lesson 1
le ciment;le ciment;2;auto_frequency,source_words_txt,auto_no_translation;le ciment;Lesson 2
le marbre;le marbre;3;auto_frequency,source_words_txt,auto_no_translation;le marbre;Lesson 3
le caoutchouc;le caoutchouc;4;auto_frequency,source_words_txt,auto_no_translation;le caoutchouc;Lesson 4
le goudron;le goudron;5;auto_frequency,source_words_txt,auto_no_translation;le goudron;Lesson 5
la fondation;la fondation;6;auto_frequency,source_words_txt,auto_no_translation;la fondation;Lesson 6
la plomberie;la plomberie;7;auto_frequency,source_words_txt,auto_no_translation;la plomberie;Lesson 7
chatouiller;chatouiller;8;auto_frequency,source_words_txt,auto_no_translation;chatouiller;Lesson 8
pincer;pincer;9;auto_frequency,source_words_txt,auto_no_translation;pincer;Lesson 9
étouffer;étouffer;10;auto_frequency,source_words_txt,auto_no_translation;étouffer;Lesson 10
frissonner;frissonner;11;auto_frequency,source_words_txt,auto_no_translation;frissonner;Lesson 11
s'évanouir;s'évanouir;12;auto_frequency,source_words_txt,auto_no_translation;s'évanouir;Lesson 12
la hiérarchie;la hiérarchie;1;auto_frequency,source_words_txt,auto_no_translation;la hiérarchie;Lesson 1
l'associé;l'associé;2;auto_frequency,source_words_txt,auto_no_translation;l'associé;Lesson 2
le concurrent;le concurrent;3;auto_frequency,source_words_txt,auto_no_translation;le concurrent;Lesson 3
le fournisseur;le fournisseur;4;auto_frequency,source_words_txt,auto_no_translation;le fournisseur;Lesson 4
le syndicat;le syndicat;5;auto_frequency,source_words_txt,auto_no_translation;le syndicat;Lesson 5
involontairement;involontairement;6;auto_frequency,source_words_txt,auto_no_translation;involontairement;Lesson 6
délibérément;délibérément;7;auto_frequency,source_words_txt,auto_no_translation;délibérément;Lesson 7
la moisson;la moisson;8;auto_frequency,source_words_txt,auto_no_translation;la moisson;Lesson 8
le bétail;le bétail;9;auto_frequency,source_words_txt,auto_no_translation;le bétail;Lesson 9
le pâturage;le pâturage;10;auto_frequency,source_words_txt,auto_no_translation;le pâturage;Lesson 10
l'engrais;l'engrais;11;auto_frequency,source_words_txt,auto_no_translation;l'engrais;Lesson 11
contester;contester;12;auto_frequency,source_words_txt,auto_no_translation;contester;Lesson 12
dénoncer;dénoncer;1;auto_frequency,source_words_txt,auto_no_translation;dénoncer;Lesson 1
se révolter;se révolter;2;auto_frequency,source_words_txt,auto_no_translation;se révolter;Lesson 2
la rigueur;la rigueur;3;auto_frequency,source_words_txt,auto_no_translation;la rigueur;Lesson 3
la sévérité;la sévérité;4;auto_frequency,source_words_txt,auto_no_translation;la sévérité;Lesson 4
la sanction;la sanction;5;auto_frequency,source_words_txt,auto_no_translation;la sanction;Lesson 5
la tactique;la tactique;6;auto_frequency,source_words_txt,auto_no_translation;la tactique;Lesson 6
l'enjeu;l'enjeu;7;auto_frequency,source_words_txt,auto_no_translation;l'enjeu;Lesson 7
l'obstacle;l'obstacle;8;auto_frequency,source_words_txt,auto_no_translation;l'obstacle;Lesson 8
persister;persister;9;auto_frequency,source_words_txt,auto_no_translation;persister;Lesson 9
interrompre;interrompre;10;auto_frequency,source_words_txt,auto_no_translation;interrompre;Lesson 10
suspendre;suspendre;11;auto_frequency,source_words_txt,auto_no_translation;suspendre;Lesson 11
rétablir;rétablir;12;auto_frequency,source_words_txt,auto_no_translation;rétablir;Lesson 12
prolonger;prolonger;1;auto_frequency,source_words_txt,auto_no_translation;prolonger;Lesson 1
l'arôme;l'arôme;2;auto_frequency,source_words_txt,auto_no_translation;l'arôme;Lesson 2
la puanteur;la puanteur;3;auto_frequency,source_words_txt,auto_no_translation;la puanteur;Lesson 3
ouvertement;ouvertement;4;auto_frequency,source_words_txt,auto_no_translation;ouvertement;Lesson 4
bravement;bravement;5;auto_frequency,source_words_txt,auto_no_translation;bravement;Lesson 5
le citadin;le citadin;6;auto_frequency,source_words_txt,auto_no_translation;le citadin;Lesson 6
le campagnard;le campagnard;7;auto_frequency,source_words_txt,auto_no_translation;le campagnard;Lesson 7
le territoire;le territoire;8;auto_frequency,source_words_txt,auto_no_translation;le territoire;Lesson 8
le littoral;le littoral;9;auto_frequency,source_words_txt,auto_no_translation;le littoral;Lesson 9
l'agglomération;l'agglomération;10;auto_frequency,source_words_txt,auto_no_translation;l'agglomération;Lesson 10
investiguer;investiguer;11;auto_frequency,source_words_txt,auto_no_translation;investiguer;Lesson 11
détecter;détecter;12;auto_frequency,source_words_txt,auto_no_translation;détecter;Lesson 12
l'inox;l'inox;1;auto_frequency,source_words_txt,auto_no_translation;l'inox;Lesson 1
le mercure;le mercure;2;auto_frequency,source_words_txt,auto_no_translation;le mercure;Lesson 2
l'hydrogène;l'hydrogène;3;auto_frequency,source_words_txt,auto_no_translation;l'hydrogène;Lesson 3
la molécule;la molécule;4;auto_frequency,source_words_txt,auto_no_translation;la molécule;Lesson 4
l'atome;l'atome;5;auto_frequency,source_words_txt,auto_no_translation;l'atome;Lesson 5
l'organe;l'organe;6;auto_frequency,source_words_txt,auto_no_translation;l'organe;Lesson 6
le processus;le processus;7;auto_frequency,source_words_txt,auto_no_translation;le processus;Lesson 7
le phénomène;le phénomène;8;auto_frequency,source_words_txt,auto_no_translation;le phénomène;Lesson 8
élargir;élargir;9;auto_frequency,source_words_txt,auto_no_translation;élargir;Lesson 9
renforcer;renforcer;10;auto_frequency,source_words_txt,auto_no_translation;renforcer;Lesson 10
stabiliser;stabiliser;11;auto_frequency,source_words_txt,auto_no_translation;stabiliser;Lesson 11
équilibrer;équilibrer;12;auto_frequency,source_words_txt,auto_no_translation;équilibrer;Lesson 12
ajuster;ajuster;1;auto_frequency,source_words_txt,auto_no_translation;ajuster;Lesson 1
insupportable;insupportable;2;auto_frequency,source_words_txt,auto_no_translation;insupportable;Lesson 2
admirable;admirable;3;auto_frequency,source_words_txt,auto_no_translation;admirable;Lesson 3
remarquable;remarquable;4;auto_frequency,source_words_txt,auto_no_translation;remarquable;Lesson 4
banal;banal;5;auto_frequency,source_words_txt,auto_no_translation;banal;Lesson 5
insignifiant;insignifiant;6;auto_frequency,source_words_txt,auto_no_translation;insignifiant;Lesson 6
la cité;la cité;7;auto_frequency,source_words_txt,auto_no_translation;la cité;Lesson 7
le lotissement;le lotissement;8;auto_frequency,source_words_txt,auto_no_translation;le lotissement;Lesson 8
la ruelle;la ruelle;9;auto_frequency,source_words_txt,auto_no_translation;la ruelle;Lesson 9
distraitement;distraitement;10;auto_frequency,source_words_txt,auto_no_translation;distraitement;Lesson 10
vaguement;vaguement;11;auto_frequency,source_words_txt,auto_no_translation;vaguement;Lesson 11
le recours;le recours;12;auto_frequency,source_words_txt,auto_no_translation;le recours;Lesson 12
le délit;le délit;1;auto_frequency,source_words_txt,auto_no_translation;le délit;Lesson 1
témoigner;témoigner;2;auto_frequency,source_words_txt,auto_no_translation;témoigner;Lesson 2
plaider;plaider;3;auto_frequency,source_words_txt,auto_no_translation;plaider;Lesson 3
condamner;condamner;4;auto_frequency,source_words_txt,auto_no_translation;condamner;Lesson 4
déposer;déposer;5;auto_frequency,source_words_txt,auto_no_translation;déposer;Lesson 5
la fréquence;la fréquence;6;auto_frequency,source_words_txt,auto_no_translation;la fréquence;Lesson 6
l'intensité;l'intensité;7;auto_frequency,source_words_txt,auto_no_translation;l'intensité;Lesson 7
considérablement;considérablement;8;auto_frequency,source_words_txt,auto_no_translation;considérablement;Lesson 8
insuffisamment;insuffisamment;9;auto_frequency,source_words_txt,auto_no_translation;insuffisamment;Lesson 9
l'habitat;l'habitat;10;auto_frequency,source_words_txt,auto_no_translation;l'habitat;Lesson 10
surmonter;surmonter;11;auto_frequency,source_words_txt,auto_no_translation;surmonter;Lesson 11
franchir;franchir;12;auto_frequency,source_words_txt,auto_no_translation;franchir;Lesson 12
pénétrer;pénétrer;1;auto_frequency,source_words_txt,auto_no_translation;pénétrer;Lesson 1
envahir;envahir;2;auto_frequency,source_words_txt,auto_no_translation;envahir;Lesson 2
inspecter;inspecter;3;auto_frequency,source_words_txt,auto_no_translation;inspecter;Lesson 3
intimement;intimement;4;auto_frequency,source_words_txt,auto_no_translation;intimement;Lesson 4
collectivement;collectivement;5;auto_frequency,source_words_txt,auto_no_translation;collectivement;Lesson 5
la cicatrice;la cicatrice;6;auto_frequency,source_words_txt,auto_no_translation;la cicatrice;Lesson 6
la rééducation;la rééducation;7;auto_frequency,source_words_txt,auto_no_translation;la rééducation;Lesson 7
la base de données;la base de données;8;auto_frequency,source_words_txt,auto_no_translation;la base de données;Lesson 8
l'algorithme;l'algorithme;9;auto_frequency,source_words_txt,auto_no_translation;l'algorithme;Lesson 9
le paramètre;le paramètre;10;auto_frequency,source_words_txt,auto_no_translation;le paramètre;Lesson 10
le débit;le débit;11;auto_frequency,source_words_txt,auto_no_translation;le débit;Lesson 11
le protocole;le protocole;12;auto_frequency,source_words_txt,auto_no_translation;le protocole;Lesson 12
déclencher;déclencher;1;auto_frequency,source_words_txt,auto_no_translation;déclencher;Lesson 1
aboutir;aboutir;2;auto_frequency,source_words_txt,auto_no_translation;aboutir;Lesson 2
résulter;résulter;3;auto_frequency,source_words_txt,auto_no_translation;résulter;Lesson 3
la médiation;la médiation;4;auto_frequency,source_words_txt,auto_no_translation;la médiation;Lesson 4
l'arbitrage;l'arbitrage;5;auto_frequency,source_words_txt,auto_no_translation;l'arbitrage;Lesson 5
rigoureux;rigoureux;6;auto_frequency,source_words_txt,auto_no_translation;rigoureux;Lesson 6
indulgent;indulgent;7;auto_frequency,source_words_txt,auto_no_translation;indulgent;Lesson 7
exigeant;exigeant;8;auto_frequency,source_words_txt,auto_no_translation;exigeant;Lesson 8
approximatif;approximatif;9;auto_frequency,source_words_txt,auto_no_translation;approximatif;Lesson 9
la bureaucratie;la bureaucratie;10;auto_frequency,source_words_txt,auto_no_translation;la bureaucratie;Lesson 10
l'archive;l'archive;11;auto_frequency,source_words_txt,auto_no_translation;l'archive;Lesson 11
le registre;le registre;12;auto_frequency,source_words_txt,auto_no_translation;le registre;Lesson 12
l'attestation;l'attestation;1;auto_frequency,source_words_txt,auto_no_translation;l'attestation;Lesson 1
la norme;la norme;2;auto_frequency,source_words_txt,auto_no_translation;la norme;Lesson 2
le critère;le critère;3;auto_frequency,source_words_txt,auto_no_translation;le critère;Lesson 3
persévérer;persévérer;4;auto_frequency,source_words_txt,auto_no_translation;persévérer;Lesson 4
céder;céder;5;auto_frequency,source_words_txt,auto_no_translation;céder;Lesson 5
l'ambassadeur;l'ambassadeur;6;auto_frequency,source_words_txt,auto_no_translation;l'ambassadeur;Lesson 6
le porte-parole;le porte-parole;7;auto_frequency,source_words_txt,auto_no_translation;le porte-parole;Lesson 7
le dirigeant;le dirigeant;8;auto_frequency,source_words_txt,auto_no_translation;le dirigeant;Lesson 8
formellement;formellement;9;auto_frequency,source_words_txt,auto_no_translation;formellement;Lesson 9
l'ironie;l'ironie;10;auto_frequency,source_words_txt,auto_no_translation;l'ironie;Lesson 10
le paradoxe;le paradoxe;11;auto_frequency,source_words_txt,auto_no_translation;le paradoxe;Lesson 11
impacter;impacter;12;auto_frequency,source_words_txt,auto_no_translation;impacter;Lesson 12
affecter;affecter;1;auto_frequency,source_words_txt,auto_no_translation;affecter;Lesson 1
bouleverser;bouleverser;2;auto_frequency,source_words_txt,auto_no_translation;bouleverser;Lesson 2
déformer;déformer;3;auto_frequency,source_words_txt,auto_no_translation;déformer;Lesson 3
la faune;la faune;4;auto_frequency,source_words_txt,auto_no_translation;la faune;Lesson 4
la flore;la flore;5;auto_frequency,source_words_txt,auto_no_translation;la flore;Lesson 5
l'extinction;l'extinction;6;auto_frequency,source_words_txt,auto_no_translation;l'extinction;Lesson 6
la proie;la proie;7;auto_frequency,source_words_txt,auto_no_translation;la proie;Lesson 7
graduellement;graduellement;8;auto_frequency,source_words_txt,auto_no_translation;graduellement;Lesson 8
successivement;successivement;9;auto_frequency,source_words_txt,auto_no_translation;successivement;Lesson 9
alternativement;alternativement;10;auto_frequency,source_words_txt,auto_no_translation;alternativement;Lesson 10
la perception;la perception;11;auto_frequency,source_words_txt,auto_no_translation;la perception;Lesson 11
la conscience;la conscience;12;auto_frequency,source_words_txt,auto_no_translation;la conscience;Lesson 12
l'inconscient;l'inconscient;1;auto_frequency,source_words_txt,auto_no_translation;l'inconscient;Lesson 1
concevoir;concevoir;2;auto_frequency,source_words_txt,auto_no_translation;concevoir;Lesson 2
élaborer;élaborer;3;auto_frequency,source_words_txt,auto_no_translation;élaborer;Lesson 3
déduire;déduire;4;auto_frequency,source_words_txt,auto_no_translation;déduire;Lesson 4
synthétiser;synthétiser;5;auto_frequency,source_words_txt,auto_no_translation;synthétiser;Lesson 5
les précipitations;les précipitations;6;auto_frequency,source_words_txt,auto_no_translation;les précipitations;Lesson 6
la grêle;la grêle;7;auto_frequency,source_words_txt,auto_no_translation;la grêle;Lesson 7
l'ouragan;l'ouragan;8;auto_frequency,source_words_txt,auto_no_translation;l'ouragan;Lesson 8
le cyclone;le cyclone;9;auto_frequency,source_words_txt,auto_no_translation;le cyclone;Lesson 9
outre;outre;10;auto_frequency,source_words_txt,auto_no_translation;outre;Lesson 10
voire;voire;11;auto_frequency,source_words_txt,auto_no_translation;voire;Lesson 11
entamer;entamer;12;auto_frequency,source_words_txt,auto_no_translation;entamer;Lesson 12
générer;générer;1;auto_frequency,source_words_txt,auto_no_translation;générer;Lesson 1
l'impasse;l'impasse;2;auto_frequency,source_words_txt,auto_no_translation;l'impasse;Lesson 2
la contrainte;la contrainte;3;auto_frequency,source_words_txt,auto_no_translation;la contrainte;Lesson 3
l'exigence;l'exigence;4;auto_frequency,source_words_txt,auto_no_translation;l'exigence;Lesson 4
le déficit;le déficit;5;auto_frequency,source_words_txt,auto_no_translation;le déficit;Lesson 5
la succession;la succession;6;auto_frequency,source_words_txt,auto_no_translation;la succession;Lesson 6
le testament;le testament;7;auto_frequency,source_words_txt,auto_no_translation;le testament;Lesson 7
le patrimoine;le patrimoine;8;auto_frequency,source_words_txt,auto_no_translation;le patrimoine;Lesson 8
la transmission;la transmission;9;auto_frequency,source_words_txt,auto_no_translation;la transmission;Lesson 9
inconsciemment;inconsciemment;10;auto_frequency,source_words_txt,auto_no_translation;inconsciemment;Lesson 10
instinctivement;instinctivement;11;auto_frequency,source_words_txt,auto_no_translation;instinctivement;Lesson 11
artificiellement;artificiellement;12;auto_frequency,source_words_txt,auto_no_translation;artificiellement;Lesson 12
l'éthique;l'éthique;1;auto_frequency,source_words_txt,auto_no_translation;l'éthique;Lesson 1
restreindre;restreindre;2;auto_frequency,source_words_txt,auto_no_translation;restreindre;Lesson 2
abolir;abolir;3;auto_frequency,source_words_txt,auto_no_translation;abolir;Lesson 3
l'autonomie;l'autonomie;4;auto_frequency,source_words_txt,auto_no_translation;l'autonomie;Lesson 4
le privilège;le privilège;5;auto_frequency,source_words_txt,auto_no_translation;le privilège;Lesson 5
significativement;significativement;6;auto_frequency,source_words_txt,auto_no_translation;significativement;Lesson 6
abondamment;abondamment;7;auto_frequency,source_words_txt,auto_no_translation;abondamment;Lesson 7
la digestion;la digestion;8;auto_frequency,source_words_txt,auto_no_translation;la digestion;Lesson 8
le système nerveux;le système nerveux;9;auto_frequency,source_words_txt,auto_no_translation;le système nerveux;Lesson 9
l'immunité;l'immunité;10;auto_frequency,source_words_txt,auto_no_translation;l'immunité;Lesson 10
la génétique;la génétique;11;auto_frequency,source_words_txt,auto_no_translation;la génétique;Lesson 11
le gène;le gène;12;auto_frequency,source_words_txt,auto_no_translation;le gène;Lesson 12
l'hormone;l'hormone;1;auto_frequency,source_words_txt,auto_no_translation;l'hormone;Lesson 1
assimiler;assimiler;2;auto_frequency,source_words_txt,auto_no_translation;assimiler;Lesson 2
réguler;réguler;3;auto_frequency,source_words_txt,auto_no_translation;réguler;Lesson 3
stimuler;stimuler;4;auto_frequency,source_words_txt,auto_no_translation;stimuler;Lesson 4
l'inflation;l'inflation;5;auto_frequency,source_words_txt,auto_no_translation;l'inflation;Lesson 5
le taux de change;le taux de change;6;auto_frequency,source_words_txt,auto_no_translation;le taux de change;Lesson 6
potentiellement;potentiellement;7;auto_frequency,source_words_txt,auto_no_translation;potentiellement;Lesson 7
le romancier;le romancier;8;auto_frequency,source_words_txt,auto_no_translation;le romancier;Lesson 8
le critique;le critique;9;auto_frequency,source_words_txt,auto_no_translation;le critique;Lesson 9
le chef-d'œuvre;le chef-d'œuvre;10;auto_frequency,source_words_txt,auto_no_translation;le chef-d'œuvre;Lesson 10
interpréter;interpréter;11;auto_frequency,source_words_txt,auto_no_translation;interpréter;Lesson 11
la diplomatie;la diplomatie;12;auto_frequency,source_words_txt,auto_no_translation;la diplomatie;Lesson 12
le consulat;le consulat;1;auto_frequency,source_words_txt,auto_no_translation;le consulat;Lesson 1
le traité;le traité;2;auto_frequency,source_words_txt,auto_no_translation;le traité;Lesson 2
l'alliance;l'alliance;3;auto_frequency,source_words_txt,auto_no_translation;l'alliance;Lesson 3
rompre;rompre;4;auto_frequency,source_words_txt,auto_no_translation;rompre;Lesson 4
arbitrer;arbitrer;5;auto_frequency,source_words_txt,auto_no_translation;arbitrer;Lesson 5
apaiser;apaiser;6;auto_frequency,source_words_txt,auto_no_translation;apaiser;Lesson 6
convenablement;convenablement;7;auto_frequency,source_words_txt,auto_no_translation;convenablement;Lesson 7
la charité;la charité;8;auto_frequency,source_words_txt,auto_no_translation;la charité;Lesson 8
la bienveillance;la bienveillance;9;auto_frequency,source_words_txt,auto_no_translation;la bienveillance;Lesson 9
la compassion;la compassion;10;auto_frequency,source_words_txt,auto_no_translation;la compassion;Lesson 10
l'empathie;l'empathie;11;auto_frequency,source_words_txt,auto_no_translation;l'empathie;Lesson 11
l'entraide;l'entraide;12;auto_frequency,source_words_txt,auto_no_translation;l'entraide;Lesson 12
manipuler;manipuler;1;auto_frequency,source_words_txt,auto_no_translation;manipuler;Lesson 1
inciter;inciter;2;auto_frequency,source_words_txt,auto_no_translation;inciter;Lesson 2
dissuader;dissuader;3;auto_frequency,source_words_txt,auto_no_translation;dissuader;Lesson 3
contraindre;contraindre;4;auto_frequency,source_words_txt,auto_no_translation;contraindre;Lesson 4
la contradiction;la contradiction;5;auto_frequency,source_words_txt,auto_no_translation;la contradiction;Lesson 5
la nuance;la nuance;6;auto_frequency,source_words_txt,auto_no_translation;la nuance;Lesson 6
la complexité;la complexité;7;auto_frequency,source_words_txt,auto_no_translation;la complexité;Lesson 7
la foudre;la foudre;8;auto_frequency,source_words_txt,auto_no_translation;la foudre;Lesson 8
achever;achever;9;auto_frequency,source_words_txt,auto_no_translation;achever;Lesson 9
la durabilité;la durabilité;10;auto_frequency,source_words_txt,auto_no_translation;la durabilité;Lesson 10
l'empreinte carbone;l'empreinte carbone;11;auto_frequency,source_words_txt,auto_no_translation;l'empreinte carbone;Lesson 11
fondamentalement;fondamentalement;12;auto_frequency,source_words_txt,auto_no_translation;fondamentalement;Lesson 12
la filiale;la filiale;1;auto_frequency,source_words_txt,auto_no_translation;la filiale;Lesson 1
le siège social;le siège social;2;auto_frequency,source_words_txt,auto_no_translation;le siège social;Lesson 2
le cabinet;le cabinet;3;auto_frequency,source_words_txt,auto_no_translation;le cabinet;Lesson 3
superviser;superviser;4;auto_frequency,source_words_txt,auto_no_translation;superviser;Lesson 4
le notaire;le notaire;5;auto_frequency,source_words_txt,auto_no_translation;le notaire;Lesson 5
le juriste;le juriste;6;auto_frequency,source_words_txt,auto_no_translation;le juriste;Lesson 6
l'audience;l'audience;7;auto_frequency,source_words_txt,auto_no_translation;l'audience;Lesson 7
l'hypothèse;l'hypothèse;8;auto_frequency,source_words_txt,auto_no_translation;l'hypothèse;Lesson 8
le fondement;le fondement;9;auto_frequency,source_words_txt,auto_no_translation;le fondement;Lesson 9
sensiblement;sensiblement;10;auto_frequency,source_words_txt,auto_no_translation;sensiblement;Lesson 10
la rentabilité;la rentabilité;11;auto_frequency,source_words_txt,auto_no_translation;la rentabilité;Lesson 11
le passif;le passif;12;auto_frequency,source_words_txt,auto_no_translation;le passif;Lesson 12
l'actif;l'actif;1;auto_frequency,source_words_txt,auto_no_translation;l'actif;Lesson 1
le chiffre d'affaires;le chiffre d'affaires;2;auto_frequency,source_words_txt,auto_no_translation;le chiffre d'affaires;Lesson 2
la marge;la marge;3;auto_frequency,source_words_txt,auto_no_translation;la marge;Lesson 3
la faillite;la faillite;4;auto_frequency,source_words_txt,auto_no_translation;la faillite;Lesson 4
entreprendre;entreprendre;5;auto_frequency,source_words_txt,auto_no_translation;entreprendre;Lesson 5
l'intolérance;l'intolérance;6;auto_frequency,source_words_txt,auto_no_translation;l'intolérance;Lesson 6
l'extrémisme;l'extrémisme;7;auto_frequency,source_words_txt,auto_no_translation;l'extrémisme;Lesson 7
inévitablement;inévitablement;8;auto_frequency,source_words_txt,auto_no_translation;inévitablement;Lesson 8
systématiquement;systématiquement;9;auto_frequency,source_words_txt,auto_no_translation;systématiquement;Lesson 9
continuellement;continuellement;10;auto_frequency,source_words_txt,auto_no_translation;continuellement;Lesson 10
la variable;la variable;11;auto_frequency,source_words_txt,auto_no_translation;la variable;Lesson 11
récapituler;récapituler;12;auto_frequency,source_words_txt,auto_no_translation;récapituler;Lesson 12
la domination;la domination;1;auto_frequency,source_words_txt,auto_no_translation;la domination;Lesson 1
le prestige;le prestige;2;auto_frequency,source_words_txt,auto_no_translation;le prestige;Lesson 2
le charisme;le charisme;3;auto_frequency,source_words_txt,auto_no_translation;le charisme;Lesson 3
paradoxalement;paradoxalement;4;auto_frequency,source_words_txt,auto_no_translation;paradoxalement;Lesson 4
ironiquement;ironiquement;5;auto_frequency,source_words_txt,auto_no_translation;ironiquement;Lesson 5
spécifiquement;spécifiquement;6;auto_frequency,source_words_txt,auto_no_translation;spécifiquement;Lesson 6
la dégradation;la dégradation;7;auto_frequency,source_words_txt,auto_no_translation;la dégradation;Lesson 7
caractériser;caractériser;8;auto_frequency,source_words_txt,auto_no_translation;caractériser;Lesson 8
le noyau;le noyau;9;auto_frequency,source_words_txt,auto_no_translation;le noyau;Lesson 9
la réaction chimique;la réaction chimique;10;auto_frequency,source_words_txt,auto_no_translation;la réaction chimique;Lesson 10
la sociologie;la sociologie;11;auto_frequency,source_words_txt,auto_no_translation;la sociologie;Lesson 11
la démographie;la démographie;12;auto_frequency,source_words_txt,auto_no_translation;la démographie;Lesson 12
l'urbanisme;l'urbanisme;1;auto_frequency,source_words_txt,auto_no_translation;l'urbanisme;Lesson 1
l'échantillon;l'échantillon;2;auto_frequency,source_words_txt,auto_no_translation;l'échantillon;Lesson 2
percevoir;percevoir;3;auto_frequency,source_words_txt,auto_no_translation;percevoir;Lesson 3
l'exil;l'exil;4;auto_frequency,source_words_txt,auto_no_translation;l'exil;Lesson 4
l'asile;l'asile;5;auto_frequency,source_words_txt,auto_no_translation;l'asile;Lesson 5
la patrie;la patrie;6;auto_frequency,source_words_txt,auto_no_translation;la patrie;Lesson 6
amèrement;amèrement;7;auto_frequency,source_words_txt,auto_no_translation;amèrement;Lesson 7
douloureusement;douloureusement;8;auto_frequency,source_words_txt,auto_no_translation;douloureusement;Lesson 8
péniblement;péniblement;9;auto_frequency,source_words_txt,auto_no_translation;péniblement;Lesson 9
pauvrement;pauvrement;10;auto_frequency,source_words_txt,auto_no_translation;pauvrement;Lesson 10
