Front;Back;LessonID;TopicTags;Family;Category
le futurisme;le futurisme;11;auto_frequency,source_words_txt,auto_no_translation;le futurisme;Lesson 11
le stomate;le stomate;12;auto_frequency,source_words_txt,auto_no_translation;le stomate;Lesson 12
le xylème;le xylème;1;auto_frequency,source_words_txt,auto_no_translation;le xylème;Lesson 1
le phloème;le phloème;2;auto_frequency,source_words_txt,auto_no_translation;le phloème;Lesson 2
transmuter;transmuter;3;auto_frequency,source_words_txt,auto_no_translation;transmuter;Lesson 3
le rhomboïde;le rhomboïde;4;auto_frequency,source_words_txt,auto_no_translation;le rhomboïde;Lesson 4
la superposition;la superposition;5;auto_frequency,source_words_txt,auto_no_translation;la superposition;Lesson 5
l'intrication;l'intrication;6;auto_frequency,source_words_txt,auto_no_translation;l'intrication;Lesson 6
la dualité onde-corpuscule;la dualité onde-corpuscule;7;auto_frequency,source_words_txt,auto_no_translation;la dualité onde-corpuscule;Lesson 7
la fonction d'onde;la fonction d'onde;8;auto_frequency,source_words_txt,auto_no_translation;la fonction d'onde;Lesson 8
axiomatiser;axiomatiser;9;auto_frequency,source_words_txt,auto_no_translation;axiomatiser;Lesson 9
l'astreinte;l'astreinte;10;auto_frequency,source_words_txt,auto_no_translation;l'astreinte;Lesson 10
le pourvoi en cassation;le pourvoi en cassation;11;auto_frequency,source_words_txt,auto_no_translation;le pourvoi en cassation;Lesson 11
la saisine;la saisine;12;auto_frequency,source_words_txt,auto_no_translation;la saisine;Lesson 12
l'eschatologie;l'eschatologie;1;auto_frequency,source_words_txt,auto_no_translation;l'eschatologie;Lesson 1
la téléologie;la téléologie;2;auto_frequency,source_words_txt,auto_no_translation;la téléologie;Lesson 2
l'immanence;l'immanence;3;auto_frequency,source_words_txt,auto_no_translation;l'immanence;Lesson 3
gloser;gloser;4;auto_frequency,source_words_txt,auto_no_translation;gloser;Lesson 4
le multiplexage;le multiplexage;5;auto_frequency,source_words_txt,auto_no_translation;le multiplexage;Lesson 5
l'orogenèse;l'orogenèse;6;auto_frequency,source_words_txt,auto_no_translation;l'orogenèse;Lesson 6
pulluler;pulluler;7;auto_frequency,source_words_txt,auto_no_translation;pulluler;Lesson 7
la procaryote;la procaryote;8;auto_frequency,source_words_txt,auto_no_translation;la procaryote;Lesson 8
l'eucaryote;l'eucaryote;9;auto_frequency,source_words_txt,auto_no_translation;l'eucaryote;Lesson 9
l'organite;l'organite;10;auto_frequency,source_words_txt,auto_no_translation;l'organite;Lesson 10
le ribosome;le ribosome;11;auto_frequency,source_words_txt,auto_no_translation;le ribosome;Lesson 11
le réticulum endoplasmique;le réticulum endoplasmique;12;auto_frequency,source_words_txt,auto_no_translation;le réticulum endoplasmique;Lesson 12
la vacuole;la vacuole;1;auto_frequency,source_words_txt,auto_no_translation;la vacuole;Lesson 1
l'heuristique de jugement;l'heuristique de jugement;2;auto_frequency,source_words_txt,auto_no_translation;l'heuristique de jugement;Lesson 2
l'effet de halo;l'effet de halo;3;auto_frequency,source_words_txt,auto_no_translation;l'effet de halo;Lesson 3
la métacognition;la métacognition;4;auto_frequency,source_words_txt,auto_no_translation;la métacognition;Lesson 4
l'isomérie;l'isomérie;5;auto_frequency,source_words_txt,auto_no_translation;l'isomérie;Lesson 5
le monomère;le monomère;6;auto_frequency,source_words_txt,auto_no_translation;le monomère;Lesson 6
l'hybridation;l'hybridation;7;auto_frequency,source_words_txt,auto_no_translation;l'hybridation;Lesson 7
la stéréochimie;la stéréochimie;8;auto_frequency,source_words_txt,auto_no_translation;la stéréochimie;Lesson 8
l'anaphore;l'anaphore;9;auto_frequency,source_words_txt,auto_no_translation;l'anaphore;Lesson 9
l'épissage;l'épissage;10;auto_frequency,source_words_txt,auto_no_translation;l'épissage;Lesson 10
l'intron;l'intron;11;auto_frequency,source_words_txt,auto_no_translation;l'intron;Lesson 11
l'exon;l'exon;12;auto_frequency,source_words_txt,auto_no_translation;l'exon;Lesson 12
le codon;le codon;1;auto_frequency,source_words_txt,auto_no_translation;le codon;Lesson 1
la polymérase;la polymérase;2;auto_frequency,source_words_txt,auto_no_translation;la polymérase;Lesson 2
la cooptation;la cooptation;3;auto_frequency,source_words_txt,auto_no_translation;la cooptation;Lesson 3
l'augustisme;l'augustisme;4;auto_frequency,source_words_txt,auto_no_translation;l'augustisme;Lesson 4
le thomisme;le thomisme;5;auto_frequency,source_words_txt,auto_no_translation;le thomisme;Lesson 5
le kantisme;le kantisme;6;auto_frequency,source_words_txt,auto_no_translation;le kantisme;Lesson 6
le hégélianisme;le hégélianisme;7;auto_frequency,source_words_txt,auto_no_translation;le hégélianisme;Lesson 7
la ductilité;la ductilité;8;auto_frequency,source_words_txt,auto_no_translation;la ductilité;Lesson 8
la lixiviation;la lixiviation;9;auto_frequency,source_words_txt,auto_no_translation;la lixiviation;Lesson 9
riveter;riveter;10;auto_frequency,source_words_txt,auto_no_translation;riveter;Lesson 10
la cardinalité;la cardinalité;11;auto_frequency,source_words_txt,auto_no_translation;la cardinalité;Lesson 11
la bijection;la bijection;12;auto_frequency,source_words_txt,auto_no_translation;la bijection;Lesson 12
le tenseur;le tenseur;1;auto_frequency,source_words_txt,auto_no_translation;le tenseur;Lesson 1
l'urbanité;l'urbanité;2;auto_frequency,source_words_txt,auto_no_translation;l'urbanité;Lesson 2
l'obséquiosité;l'obséquiosité;3;auto_frequency,source_words_txt,auto_no_translation;l'obséquiosité;Lesson 3
l'anomie;l'anomie;4;auto_frequency,source_words_txt,auto_no_translation;l'anomie;Lesson 4
la cassation;la cassation;5;auto_frequency,source_words_txt,auto_no_translation;la cassation;Lesson 5
le chef d'inculpation;le chef d'inculpation;6;auto_frequency,source_words_txt,auto_no_translation;le chef d'inculpation;Lesson 6
le péricarpe;le péricarpe;7;auto_frequency,source_words_txt,auto_no_translation;le péricarpe;Lesson 7
le sépale;le sépale;8;auto_frequency,source_words_txt,auto_no_translation;le sépale;Lesson 8
la cycloïde;la cycloïde;9;auto_frequency,source_words_txt,auto_no_translation;la cycloïde;Lesson 9
la redevabilité;la redevabilité;10;auto_frequency,source_words_txt,auto_no_translation;la redevabilité;Lesson 10
la tautologie;la tautologie;11;auto_frequency,source_words_txt,auto_no_translation;la tautologie;Lesson 11
l'aporie;l'aporie;12;auto_frequency,source_words_txt,auto_no_translation;l'aporie;Lesson 12
la capillarité;la capillarité;1;auto_frequency,source_words_txt,auto_no_translation;la capillarité;Lesson 1
le potentiel d'action;le potentiel d'action;2;auto_frequency,source_words_txt,auto_no_translation;le potentiel d'action;Lesson 2
le chaînage;le chaînage;3;auto_frequency,source_words_txt,auto_no_translation;le chaînage;Lesson 3
le contreventement;le contreventement;4;auto_frequency,source_words_txt,auto_no_translation;le contreventement;Lesson 4
la polysémie;la polysémie;5;auto_frequency,source_words_txt,auto_no_translation;la polysémie;Lesson 5
la monosémie;la monosémie;6;auto_frequency,source_words_txt,auto_no_translation;la monosémie;Lesson 6
la paronymie;la paronymie;7;auto_frequency,source_words_txt,auto_no_translation;la paronymie;Lesson 7
l'interopérabilité;l'interopérabilité;8;auto_frequency,source_words_txt,auto_no_translation;l'interopérabilité;Lesson 8
la métalangue;la métalangue;9;auto_frequency,source_words_txt,auto_no_translation;la métalangue;Lesson 9
l'intertextualité;l'intertextualité;10;auto_frequency,source_words_txt,auto_no_translation;l'intertextualité;Lesson 10
la diégèse;la diégèse;11;auto_frequency,source_words_txt,auto_no_translation;la diégèse;Lesson 11
le cas fortuit;le cas fortuit;12;auto_frequency,source_words_txt,auto_no_translation;le cas fortuit;Lesson 12
l'irrévocabilité;l'irrévocabilité;1;auto_frequency,source_words_txt,auto_no_translation;l'irrévocabilité;Lesson 1
la chose jugée;la chose jugée;2;auto_frequency,source_words_txt,auto_no_translation;la chose jugée;Lesson 2
la clause résolutoire;la clause résolutoire;3;auto_frequency,source_words_txt,auto_no_translation;la clause résolutoire;Lesson 3
parachever;parachever;4;auto_frequency,source_words_txt,auto_no_translation;parachever;Lesson 4
